date,Alternativet,Dansk Folkeparti,Det Konservative Folkeparti,Enhedslisten,Kristendemokraterne,Liberal Alliance,Nye Borgerlige,Radikale Venstre,Socialdemokratiet,Socialistisk Folkeparti,Venstre,Borgernes Parti,Danmarksdemokraterne,Frie Grønne,Moderaterne,Alternativet_lower,Dansk Folkeparti_lower,Det Konservative Folkeparti_lower,Enhedslisten_lower,Kristendemokraterne_lower,Liberal Alliance_lower,Nye Borgerlige_lower,Radikale Venstre_lower,Socialdemokratiet_lower,Socialistisk Folkeparti_lower,Venstre_lower,Borgernes Parti_lower,Danmarksdemokraterne_lower,Frie Grønne_lower,Moderaterne_lower,Alternativet_upper,Dansk Folkeparti_upper,Det Konservative Folkeparti_upper,Enhedslisten_upper,Kristendemokraterne_upper,Liberal Alliance_upper,Nye Borgerlige_upper,Radikale Venstre_upper,Socialdemokratiet_upper,Socialistisk Folkeparti_upper,Venstre_upper,Borgernes Parti_upper,Danmarksdemokraterne_upper,Frie Grønne_upper,Moderaterne_upper
2024-11-08,2.2931886,4.9643965,6.437064,7.1246004,0.48057255,12.859091,0.63196284,4.5136485,19.525333,16.082844,10.372446,0.080558956,10.436271,0.3634135,3.8346124,1.9986644,4.4042883,5.7603674,6.398941,0.36498174,11.723037,0.48714316,4.014996,17.987211,14.712812,9.380549,0.06653109,9.427355,0.276392,3.395313,2.61464,5.5696125,7.158556,7.9107857,0.62233025,14.040288,0.80514514,5.0567107,21.11731,17.510773,11.464392,0.09702348,11.488831,0.46834624,4.3117323
2024-11-09,2.3019407,4.9598446,6.453228,7.155324,0.48220065,12.871502,0.63115376,4.496481,19.488918,16.04024,10.3699255,0.08040044,10.443397,0.36216837,3.8632944,2.0038252,4.4069715,5.772847,6.4203835,0.36660945,11.746403,0.48571503,3.986985,17.961515,14.709502,9.404577,0.06612633,9.446482,0.27552128,3.4217868,2.6232314,5.5785103,7.191497,7.9500804,0.6250631,14.066236,0.8004563,5.028874,21.089867,17.440437,11.447665,0.0961513,11.480283,0.46735537,4.3352723
2024-11-10,2.311373,4.9587917,6.467011,7.1916842,0.48399475,12.877405,0.6301903,4.4809113,19.458275,15.993107,10.36904,0.08024924,10.445553,0.36101365,3.8914104,2.015877,4.3996663,5.8076577,6.4569106,0.36711472,11.777668,0.48535234,3.988468,17.974524,14.696644,9.408114,0.06611508,9.483583,0.27422646,3.4572606,2.6347592,5.5570354,7.172824,7.95733,0.62763387,14.044123,0.80339044,5.0094104,20.997772,17.357931,11.392135,0.09561934,11.446826,0.4641336,4.357595
2024-11-11,2.314349,4.9661136,6.5264225,7.2333045,0.48568243,12.801342,0.6292475,4.4521866,19.548908,15.853908,10.42246,0.080113016,10.409417,0.35996035,3.9165952,2.0206084,4.4077816,5.8540063,6.494729,0.36735967,11.671757,0.48642167,3.9608955,18.027405,14.548452,9.4434,0.06604538,9.440838,0.27330926,3.483022,2.6444871,5.5493054,7.2574615,8.004663,0.6335328,13.981114,0.7961426,4.9993258,21.110182,17.21017,11.44879,0.09579641,11.412827,0.46324617,4.3802533
2024-11-12,2.3162735,4.9761667,6.581496,7.271381,0.48748428,12.728694,0.62849295,4.424964,19.641634,15.718913,10.471564,0.07990174,10.371444,0.3587113,3.9428878,2.021473,4.4048343,5.919022,6.5455904,0.36840174,11.637064,0.4862007,3.9309685,18.154707,14.434129,9.489031,0.06588962,9.424746,0.27242327,3.5061738,2.643099,5.5747156,7.317005,8.068686,0.6295139,13.86305,0.7974002,4.9594297,21.200933,17.03898,11.511922,0.09531252,11.383267,0.46060452,4.409043
2024-11-13,2.3183527,4.984347,6.635394,7.310103,0.489093,12.654246,0.6276398,4.4013634,19.729168,15.582505,10.524171,0.07971662,10.336353,0.3575268,3.9700296,2.0221655,4.4233365,5.9763517,6.5967617,0.3707931,11.60284,0.48565477,3.919949,18.275707,14.308898,9.578989,0.065796636,9.407976,0.27135944,3.5324037,2.647941,5.5723696,7.3623085,8.088934,0.63313895,13.780512,0.796254,4.9392686,21.257973,16.8673,11.537823,0.09481013,11.296297,0.46025267,4.4353595
2024-11-14,2.3142118,5.004664,6.6207504,7.2645507,0.49007428,12.635401,0.6254311,4.4139743,19.552309,15.807323,10.476063,0.07975718,10.383084,0.356983,3.9754405,2.0179768,4.4294796,5.9506483,6.534763,0.37161535,11.525609,0.48423395,3.9306493,18.015541,14.465327,9.490235,0.06565942,9.40456,0.27093455,3.531069,2.6441476,5.6190023,7.384584,8.054068,0.63081414,13.798578,0.7902285,4.9636784,21.1317,17.156744,11.525606,0.09523944,11.381263,0.4584215,4.459689
2024-11-15,2.3113678,5.0187044,6.609187,7.2244167,0.4909204,12.620314,0.62334216,4.4252954,19.364561,16.031614,10.430358,0.07983213,10.433651,0.3565442,3.979883,2.0112138,4.432731,5.9071426,6.466679,0.37247843,11.443613,0.48244405,3.929137,17.767696,14.645282,9.406582,0.0659062,9.427152,0.27106133,3.534358,2.650975,5.6445556,7.391482,8.020758,0.6331162,13.8169365,0.7910917,4.9807453,20.948826,17.456713,11.503956,0.09496809,11.48565,0.45551518,4.4814134
2024-11-16,2.3073046,5.0385194,6.599921,7.1772957,0.49208975,12.608438,0.6213714,4.44031,19.180319,16.253036,10.38048,0.07993403,10.47919,0.35625458,3.9855502,2.0108533,4.4600754,5.897144,6.4271183,0.37350854,11.485753,0.48173657,3.9265525,17.597752,14.8721,9.356706,0.06600704,9.457092,0.27229384,3.5225995,2.6480637,5.67258,7.371309,7.9862,0.6322941,13.784829,0.7895506,4.989458,20.790234,17.729918,11.456688,0.095412225,11.536259,0.45497105,4.492587
2024-11-17,2.3031201,5.0546947,6.591925,7.1341896,0.49332362,12.577141,0.61896485,4.4506097,19.000015,16.482437,10.335827,0.08006711,10.530851,0.3559928,3.9908388,2.0040176,4.4712877,5.9002523,6.3698635,0.37405467,11.479356,0.48047137,3.923148,17.453287,15.05111,9.321018,0.06619374,9.506536,0.27165335,3.5282054,2.6382272,5.683366,7.3284993,7.928487,0.63265526,13.778591,0.78525877,5.0243645,20.577244,17.968283,11.40643,0.09584834,11.609998,0.4559612,4.5005927
2024-11-18,2.3015554,5.064041,6.5612445,7.107647,0.49417225,12.538366,0.61693954,4.453081,18.945148,16.598448,10.323322,0.08027851,10.570937,0.35586807,3.9889555,1.9900577,4.450475,5.859292,6.3264527,0.37580177,11.384011,0.477603,3.9170985,17.313723,15.102358,9.250836,0.06597609,9.491119,0.27094188,3.5163193,2.6476924,5.7027497,7.3174477,7.9207397,0.63581145,13.802417,0.78407973,5.024905,20.64535,18.172396,11.44417,0.09606615,11.706144,0.45521882,4.5144577
2024-11-19,2.2987587,5.0683293,6.524303,7.077658,0.49506027,12.507449,0.6145077,4.4476695,18.910378,16.720646,10.306956,0.08047768,10.606116,0.35528195,3.9864137,1.9856473,4.428921,5.8153095,6.275944,0.3756569,11.307302,0.4741597,3.9088185,17.258387,15.1840315,9.212154,0.06617934,9.509557,0.27214858,3.511721,2.6446695,5.7391644,7.2701497,7.9083867,0.63490933,13.795151,0.77978224,5.03412,20.63992,18.337439,11.461822,0.09630011,11.769648,0.4555774,4.5224395
2024-11-20,2.2955532,5.07576,6.4893775,7.0471897,0.49602282,12.476258,0.61237526,4.4447193,18.863888,16.842335,10.291871,0.0807042,10.648498,0.35494086,3.980517,1.9779054,4.42994,5.76881,6.25051,0.37676805,11.254067,0.4736023,3.9028425,17.187483,15.26282,9.178961,0.066354275,9.533979,0.2691725,3.490841,2.6423492,5.7489643,7.254027,7.8895235,0.63740546,13.799604,0.77771235,5.0450206,20.633884,18.48701,11.464421,0.09675096,11.842015,0.45491773,4.5249405
2024-11-21,2.2940085,5.084817,6.4572864,7.0172653,0.49660456,12.443787,0.6100571,4.440988,18.820755,16.968288,10.268829,0.08096098,10.683196,0.35461396,3.9785597,1.9703541,4.4286394,5.7334466,6.191234,0.37828675,11.227863,0.47377828,3.891119,17.11196,15.397075,9.154768,0.06662124,9.543825,0.26957706,3.496302,2.6478477,5.777059,7.2381535,7.8702903,0.63611877,13.761006,0.77160525,5.0485754,20.602367,18.662811,11.449165,0.096977755,11.87325,0.45514718,4.529794
2024-11-22,2.291198,5.091535,6.4238286,6.9915333,0.49755695,12.416937,0.6076025,4.438879,18.767056,17.095366,10.24589,0.08114166,10.723003,0.3541063,3.974381,1.9738995,4.4379573,5.697452,6.16968,0.37816468,11.1800585,0.47168517,3.8960774,17.06371,15.491475,9.14779,0.06681995,9.598499,0.26943564,3.4782,2.6440327,5.78721,7.185683,7.8302717,0.6384478,13.704094,0.7698314,5.03762,20.5329,18.783442,11.409651,0.097360715,11.898874,0.4545215,4.5343623
2024-11-23,2.2888792,5.0995154,6.3906565,6.9663653,0.49862424,12.382508,0.605397,4.4337153,18.722055,17.214989,10.232484,0.08135279,10.761166,0.35353166,3.9687648,1.9719846,4.453945,5.664538,6.158868,0.37825012,11.152572,0.47075668,3.8882992,17.065407,15.607199,9.125831,0.06704784,9.645328,0.26844501,3.4747682,2.6379292,5.7783155,7.1715775,7.7857785,0.64101225,13.669751,0.76846224,5.038826,20.464386,18.868805,11.403543,0.09791489,11.968364,0.45339996,4.514549
2024-11-24,2.2884629,5.104874,6.361201,6.943693,0.49925345,12.346275,0.603265,4.4305153,18.683311,17.320805,10.216977,0.081510395,10.802676,0.35310617,3.9640925,1.971614,4.470793,5.6510067,6.1624527,0.37898558,11.1165,0.46604565,3.8904576,17.059383,15.74341,9.171849,0.067322046,9.713861,0.2685229,3.4787185,2.632696,5.784761,7.106557,7.75966,0.64084625,13.585003,0.7647582,5.0276527,20.323336,18.94292,11.338385,0.09818243,11.955641,0.452824,4.507191
2024-11-25,2.2797613,5.1175685,6.3237696,6.941622,0.50044996,12.36538,0.6013015,4.4281745,18.7423,17.288876,10.230657,0.08165379,10.781511,0.35263595,3.9643462,1.9563665,4.473242,5.609055,6.155462,0.38119859,11.148955,0.46546054,3.8782146,17.029627,15.637678,9.1675005,0.0671108,9.645684,0.26840743,3.4792402,2.6244473,5.80775,7.090678,7.787355,0.6414568,13.640618,0.76569617,5.026577,20.429962,18.97855,11.357384,0.09816357,11.971589,0.45250812,4.5085196
2024-11-26,2.2715428,5.128621,6.2864685,6.944405,0.50122786,12.383384,0.5991333,4.427119,18.807577,17.256382,10.245042,0.081841275,10.751437,0.35225734,3.9635613,1.9427433,4.454075,5.5557055,6.15103,0.38196254,11.148329,0.46408045,3.8730617,17.084757,15.604444,9.168268,0.067389704,9.59617,0.26844758,3.46559,2.620636,5.8366723,7.091668,7.7897916,0.64169997,13.700244,0.7636742,5.0368705,20.558245,18.988176,11.39014,0.09841963,11.939317,0.4510628,4.5141115
2024-11-27,2.2628984,5.1416235,6.24995,6.94002,0.502158,12.393947,0.59695554,4.427823,18.870583,17.22576,10.262631,0.08205626,10.728384,0.35213488,3.9630868,1.9419551,4.4944816,5.5110874,6.1514325,0.38170493,11.132906,0.4616392,3.8726954,17.084112,15.558301,9.192942,0.06757783,9.573039,0.26862267,3.4784749,2.6100683,5.8392143,7.0410223,7.7920465,0.64229286,13.740529,0.7605169,5.028272,20.674915,18.958885,11.445265,0.09842537,11.942334,0.4500202,4.4969225
2024-11-28,2.2559264,5.1550817,6.213175,6.93868,0.5032018,12.4044485,0.59500664,4.428589,18.941841,17.186977,10.280276,0.08225396,10.701249,0.35167277,3.961632,1.9394276,4.504474,5.47623,6.160743,0.38320342,11.118369,0.46119505,3.8753357,17.218414,15.593397,9.203575,0.06766358,9.561352,0.26819694,3.47246,2.60257,5.847157,7.0121474,7.781165,0.6441085,13.746113,0.7599606,5.030002,20.710602,18.872871,11.458605,0.098748386,11.909864,0.45106673,4.5126257
2024-11-29,2.248428,5.1725655,6.1756115,6.9380603,0.50450665,12.414904,0.5926448,4.4298234,18.999313,17.159538,10.290385,0.08237885,10.681914,0.3513079,3.9586198,1.93504,4.526636,5.4473166,6.163618,0.38496047,11.153668,0.46002418,3.8793955,17.265493,15.554577,9.226835,0.06804602,9.531706,0.26856115,3.4716334,2.595655,5.881245,6.971138,7.7764287,0.64313054,13.750561,0.7564518,5.0273595,20.755238,18.8125,11.455014,0.09909638,11.8983555,0.45116627,4.5049396
2024-11-30,2.2410712,5.189298,6.1383877,6.9377,0.50555927,12.4349,0.590615,4.428667,19.052319,17.134666,10.306487,0.08253642,10.651618,0.350661,3.955527,1.9329703,4.556241,5.4316254,6.165774,0.3850979,11.1872635,0.45817327,3.8949137,17.339895,15.556875,9.23536,0.06806138,9.521028,0.26837683,3.471593,2.5791583,5.8898044,6.919918,7.7604465,0.64647627,13.713794,0.7499183,5.0027766,20.824827,18.71766,11.45966,0.0990737,11.825639,0.45216057,4.497793
2024-12-01,2.2318273,5.204484,6.1042304,6.9314914,0.50662404,12.448995,0.5884184,4.430215,19.115528,17.105907,10.316719,0.08269053,10.628078,0.35020646,3.954583,1.9236865,4.5640273,5.4188056,6.1785107,0.38509998,11.23263,0.45791864,3.9042916,17.456678,15.5795765,9.266428,0.068131596,9.539654,0.2676965,3.487265,2.5627565,5.903129,6.840974,7.7361174,0.64743227,13.682246,0.74942267,4.9849277,20.795355,18.681646,11.434705,0.099149145,11.752487,0.44707447,4.49065
2024-12-02,2.229909,5.238996,6.097221,6.9655128,0.5080677,12.46463,0.58677673,4.444894,19.133333,17.04029,10.334422,0.0829295,10.583575,0.350228,3.939198,1.9185662,4.5928864,5.404356,6.199187,0.38570964,11.203476,0.45543543,3.8997467,17.473969,15.499113,9.2424,0.06849588,9.504114,0.26859823,3.461553,2.567875,5.927565,6.844131,7.784842,0.6483352,13.766729,0.74279875,5.00671,20.913237,18.671871,11.49156,0.09918503,11.72245,0.4496317,4.4804225
2024-12-03,2.2249346,5.2698054,6.086813,7.002033,0.5091047,12.495966,0.5852576,4.4596834,19.131474,16.974503,10.3512,0.083135225,10.551727,0.35018757,3.924191,1.9181371,4.6240087,5.3778143,6.2403493,0.38629565,11.2610655,0.45613125,3.9221435,17.414639,15.39682,9.272326,0.06869034,9.4861145,0.2689559,3.4511526,2.5657744,5.9544334,6.829177,7.8207927,0.65058416,13.804242,0.7404846,5.0438037,20.89414,18.609407,11.5345125,0.0994716,11.702546,0.44954902,4.4725127
2024-12-04,2.2222724,5.3052344,6.078586,7.033776,0.51064634,12.512447,0.5832186,4.4713435,19.152391,16.907396,10.370338,0.08334062,10.511109,0.34978962,3.9081254,1.9176294,4.667035,5.3781075,6.260174,0.38847932,11.276675,0.45661494,3.9390788,17.513422,15.316957,9.291086,0.068774015,9.439497,0.26793954,3.4396813,2.5483274,5.986237,6.826357,7.859694,0.653604,13.799064,0.73363537,5.0449543,20.930866,18.613302,11.519214,0.100023255,11.655745,0.4473996,4.44857
2024-12-05,2.2184453,5.3382215,6.0674825,7.0693545,0.51201797,12.530118,0.5818112,4.486302,19.176992,16.83517,10.390714,0.08357816,10.468625,0.3498915,3.89127,1.9154496,4.7120776,5.3783336,6.309524,0.3882084,11.283889,0.45521763,3.9677997,17.502062,15.316372,9.312147,0.06881539,9.411183,0.2686893,3.421608,2.5448802,6.012233,6.806588,7.860471,0.65478396,13.788075,0.73307484,5.0525126,20.910557,18.45247,11.553704,0.09997489,11.60816,0.44784,4.419026
2024-12-06,2.2152224,5.375706,6.05733,7.10668,0.51349753,12.549819,0.5802603,4.500616,19.184347,16.76647,10.406522,0.083777465,10.436155,0.3499004,3.8736932,1.9195106,4.7682323,5.3870993,6.3507504,0.3896916,11.369233,0.45185605,3.9903417,17.578672,15.30143,9.360591,0.06929717,9.410129,0.26793027,3.41134,2.53138,6.0528193,6.7731285,7.9044266,0.65931594,13.7749195,0.7317784,5.05089,20.830355,18.30409,11.501102,0.10031913,11.530125,0.44880652,4.3767614
2024-12-07,2.212504,5.408777,6.050805,7.140259,0.5148922,12.568593,0.57882,4.5109434,19.210678,16.702387,10.414979,0.08401106,10.396929,0.34975445,3.8556602,1.9203717,4.8249497,5.405953,6.406203,0.39033875,11.42174,0.45395744,4.0165014,17.634464,15.284755,9.40861,0.06962606,9.425892,0.26787013,3.4221113,2.5385325,6.079138,6.7316675,7.916906,0.65881944,13.744876,0.72886246,5.0415335,20.792608,18.186666,11.478361,0.10043322,11.427657,0.4497963,4.328532
2024-12-08,2.2092006,5.44617,6.0450053,7.1701145,0.5161561,12.5819845,0.5772827,4.5212555,19.23882,16.638748,10.433431,0.08424155,10.349918,0.34967571,3.8379946,1.9271005,4.866763,5.412751,6.4857283,0.3903,11.471819,0.45361567,4.0517025,17.773264,15.307448,9.487094,0.06984164,9.446255,0.26804143,3.4168103,2.5294027,6.0848913,6.7120924,7.916812,0.6588693,13.681276,0.72779953,5.03851,20.745975,18.030916,11.442799,0.100505374,11.311495,0.4482577,4.2952614
2024-12-09,2.1976798,5.499534,6.0432115,7.22601,0.51752585,12.625492,0.5756173,4.5220475,19.341898,16.44878,10.448761,0.08445888,10.291407,0.3494889,3.8281088,1.9226694,4.9185257,5.4354043,6.544884,0.39215443,11.576538,0.45214856,4.0686593,17.890314,15.160799,9.5295,0.07012916,9.412976,0.26795295,3.4075022,2.4984782,6.1403537,6.685985,7.952489,0.6614131,13.664277,0.72400045,5.0333467,20.81641,17.796747,11.434643,0.10073476,11.198829,0.44767576,4.2732644
2024-12-10,2.1868832,5.5505157,6.042546,7.2795205,0.5187593,12.671339,0.57421607,4.5226464,19.45898,16.243479,10.469703,0.084803745,10.226346,0.34955862,3.8207092,1.9151969,4.9741135,5.442678,6.60385,0.39417154,11.675288,0.45168158,4.0747914,18.089796,15.067603,9.590754,0.07038357,9.3517475,0.26859242,3.4163804,2.4789155,6.1576443,6.6713915,8.000208,0.6636461,13.666278,0.72045875,5.0221457,20.856014,17.466797,11.431249,0.10121394,11.107234,0.44632182,4.2521477
2024-12-11,2.183404,5.520831,6.1033106,7.3037915,0.52024555,12.6613245,0.5752143,4.5135965,19.48226,16.244967,10.411846,0.08570039,10.220514,0.35049838,3.8224895,1.9132855,4.934589,5.479252,6.5994277,0.39532936,11.631801,0.45188254,4.040095,17.989046,14.97622,9.452761,0.07133695,9.316138,0.26794586,3.406253,2.4805074,6.1523156,6.759291,8.047003,0.6662568,13.728349,0.72117925,5.0246215,20.994001,17.595442,11.391947,0.101960115,11.156967,0.44984704,4.2580376
2024-12-12,2.1814451,5.4916153,6.164507,7.3299794,0.5215569,12.649979,0.5765399,4.507001,19.488699,16.255676,10.350002,0.08651977,10.219331,0.35149416,3.825644,1.9035783,4.897917,5.5299954,6.614386,0.39719328,11.550104,0.45286575,4.0397396,17.928318,14.947389,9.358709,0.07190002,9.285116,0.26989886,3.3787143,2.4855297,6.129676,6.8530774,8.114083,0.6650166,13.777873,0.72190064,5.018394,21.08371,17.635857,11.391105,0.102959365,11.192815,0.44947904,4.284389
2024-12-13,2.1667793,5.4304047,6.1928444,7.319823,0.52032673,12.569801,0.5745672,4.479011,19.402998,16.166351,10.240328,0.6244371,10.15594,0.35053527,3.805854,1.8874301,4.8240747,5.547684,6.600143,0.39533144,11.465857,0.4520053,4.0031776,17.83999,14.822481,9.258586,0.45461702,9.200785,0.2703072,3.3692234,2.4706028,6.079344,6.87567,8.1339445,0.66508746,13.703278,0.7182334,5.0146155,21.018595,17.56832,11.259714,0.8353401,11.163151,0.44755283,4.2766643
2024-12-14,2.1659124,5.39885,6.2522707,7.338104,0.5216219,12.5533905,0.5758367,4.4697556,19.419374,16.169943,10.193469,0.63378245,10.144896,0.35126522,3.811523,1.8823475,4.7956014,5.5953197,6.592617,0.39581722,11.457276,0.452838,3.9768815,17.847765,14.838084,9.173528,0.46204337,9.177499,0.27017546,3.3643446,2.4722402,6.034994,6.9771366,8.152714,0.6702411,13.711731,0.7213385,5.0020056,21.059473,17.5913,11.245819,0.8410593,11.136986,0.4496561,4.2807946
2024-12-15,2.1639223,5.36781,6.321176,7.360874,0.5230603,12.538743,0.5772128,4.4631906,19.443861,16.159676,10.134743,0.64330786,10.134831,0.35227898,3.8153167,1.8766358,4.777531,5.639351,6.621094,0.39673752,11.448428,0.4518095,3.972427,17.895752,14.8601055,9.142901,0.46727544,9.174863,0.27091148,3.372709,2.4755676,6.015347,7.0347557,8.149708,0.6719542,13.703167,0.72142446,4.9948254,21.040213,17.537504,11.16507,0.8571626,11.169829,0.45007524,4.280045
2024-12-16,2.1570826,5.369829,6.385227,7.374695,0.52478784,12.583172,0.57834667,4.4388247,19.411886,16.1374,10.088511,0.65373176,10.114331,0.35315245,3.8290274,1.8738875,4.7769694,5.690589,6.5984406,0.39628345,11.42527,0.45361504,3.9410133,17.873428,14.819728,9.074731,0.4769206,9.122497,0.27176806,3.375598,2.469064,6.0327826,7.103213,8.19123,0.67329645,13.795115,0.7257895,4.9870424,21.104908,17.565344,11.117008,0.86795354,11.146404,0.4529202,4.301113
2024-12-17,2.1517303,5.375294,6.446616,7.3892636,0.5261795,12.616459,0.57971936,4.415246,19.38853,16.109688,10.042581,0.66390944,10.096944,0.35407874,3.8437657,1.8594152,4.7550907,5.7333217,6.5769835,0.39866292,11.444739,0.45566392,3.919388,17.761766,14.69162,9.026029,0.48775324,9.093279,0.27272555,3.3817358,2.4751668,6.0582604,7.1861715,8.203406,0.6771439,13.8488245,0.72597206,4.962297,21.13691,17.547571,11.096432,0.8801884,11.148638,0.45289868,4.325699
2024-12-18,2.144814,5.3758955,6.5102644,7.3994985,0.52751166,12.647076,0.5807353,4.3910394,19.3563,16.100443,10.00324,0.6739525,10.074375,0.35505286,3.8598075,1.8489003,4.756586,5.798436,6.6058216,0.3987414,11.459875,0.45615685,3.8856428,17.673136,14.684907,8.996036,0.49494448,9.081444,0.27227172,3.39366,2.4644175,6.056797,7.2601094,8.211713,0.6780213,13.902119,0.72801876,4.9429016,21.064693,17.54808,11.095337,0.8916658,11.100176,0.45368928,4.349264
2024-12-19,2.138778,5.379835,6.568601,7.414917,0.52876276,12.678991,0.58191216,4.3663287,19.342865,16.07274,9.95821,0.6847712,10.051327,0.35601413,3.8759522,1.8418422,4.7480483,5.8676434,6.617591,0.4006735,11.477761,0.45770878,3.8602743,17.67381,14.661743,8.954547,0.5049286,9.078248,0.2734154,3.3956792,2.4627652,6.0526247,7.31002,8.240709,0.67749524,13.87954,0.7309261,4.918615,21.07294,17.524477,11.036309,0.90480614,11.100429,0.45546883,4.3723316
2024-12-20,2.1352007,5.3746924,6.546863,7.379202,0.53110075,12.690844,0.5828517,4.3709884,19.325907,16.108154,9.924132,0.69534373,10.099311,0.3573648,3.8780446,1.8444996,4.721915,5.8359127,6.5567074,0.4014016,11.499941,0.45824945,3.855384,17.64379,14.655969,8.879565,0.51305497,9.104833,0.27342924,3.3915684,2.4679682,6.0708156,7.2995267,8.234791,0.6776534,13.949858,0.7346899,4.9398336,21.127552,17.600292,11.02729,0.9183012,11.180372,0.4558079,4.3803263
2024-12-21,2.1314118,5.371483,6.5274553,7.3492312,0.53343,12.704772,0.584181,4.3738837,19.316664,16.14698,9.879909,0.7060322,10.137836,0.35860893,3.87813,1.8349644,4.718403,5.8243933,6.531469,0.40384322,11.488905,0.4576963,3.843242,17.631834,14.662428,8.81997,0.5209558,9.113601,0.2749935,3.3887212,2.4669628,6.0813985,7.303202,8.21705,0.68253946,13.983104,0.73621285,4.944788,21.104145,17.673138,10.992711,0.92503446,11.227296,0.4581717,4.393868
2024-12-22,2.1283395,5.3670073,6.5072865,7.3205767,0.5357188,12.731244,0.5850988,4.373553,19.294586,16.186924,9.843984,0.7169989,10.169005,0.35985762,3.879814,1.8263363,4.684345,5.784087,6.4922414,0.40604156,11.492268,0.45723733,3.840652,17.629381,14.683324,8.808786,0.53165174,9.1462,0.2764215,3.3800106,2.463156,6.118396,7.3012433,8.179036,0.6857818,14.023763,0.7393576,4.938726,21.044868,17.772755,10.96349,0.93819964,11.271488,0.46031,4.3992796
2024-12-23,2.1254597,5.3514915,6.513862,7.2985997,0.5360104,12.706527,0.58466035,4.38784,19.279486,16.218046,9.844429,0.72610855,10.189724,0.3595039,3.8782635,1.8177439,4.654933,5.743879,6.4275184,0.40675765,11.394995,0.45619932,3.8255367,17.491364,14.6368685,8.769482,0.5366162,9.11531,0.27590653,3.3728142,2.4685388,6.101996,7.341384,8.192019,0.6902908,14.061469,0.7381911,4.986803,21.166946,17.955101,11.003145,0.94769526,11.332293,0.46054545,4.4141574
2024-12-24,2.1231995,5.340539,6.5306597,7.2727346,0.5365573,12.684139,0.58458596,4.3961864,19.255997,16.245342,9.846946,0.73606026,10.211047,0.35926166,3.8767416,1.809553,4.627111,5.7454233,6.396129,0.4081779,11.30187,0.45544198,3.8340979,17.43337,14.620558,8.737981,0.54764193,9.083995,0.27488944,3.3610065,2.4704905,6.1254654,7.378441,8.1712885,0.689592,14.102708,0.74085116,5.006522,21.159277,18.002106,11.053874,0.95786697,11.41465,0.4607991,4.431934
2024-12-25,2.1204467,5.3280516,6.544946,7.252726,0.5369058,12.655767,0.58404124,4.4047923,19.245266,16.277584,9.840789,0.7459555,10.230401,0.35904962,3.8732738,1.8074224,4.605227,5.732829,6.3564963,0.4078106,11.221853,0.45297718,3.8277512,17.311577,14.576268,8.673755,0.5546387,9.042995,0.27491224,3.3583946,2.4706044,6.113668,7.4121895,8.175635,0.69054097,14.125985,0.73896873,5.027303,21.272785,18.123405,11.117713,0.9679487,11.47412,0.4601463,4.4289103
2024-12-26,2.1168206,5.3129535,6.557878,7.231781,0.5375093,12.633006,0.58373564,4.416824,19.220371,16.308167,9.831192,0.7560352,10.261823,0.3588688,3.8730364,1.7963896,4.5900097,5.7509108,6.3175707,0.40602255,11.1915865,0.4525068,3.8188274,17.22204,14.548896,8.651436,0.5627802,9.024115,0.2744341,3.354395,2.470778,6.1075773,7.4529386,8.188326,0.69478756,14.127214,0.7406953,5.063359,21.322355,18.20367,11.127474,0.98525715,11.561672,0.46095267,4.4627066
2024-12-27,2.1133242,5.3014054,6.5759683,7.2101264,0.5382102,12.607098,0.5833841,4.426436,19.205267,16.336145,9.821619,0.76568586,10.286042,0.35875976,3.870545,1.7960916,4.5589523,5.7370234,6.279771,0.4061628,11.141413,0.4499725,3.814666,17.159475,14.557099,8.622995,0.57134056,9.033937,0.27503625,3.3445106,2.4681919,6.118617,7.506132,8.192259,0.69821405,14.105989,0.74059445,5.099294,21.370346,18.289333,11.135097,0.9943141,11.648735,0.46089086,4.4628286
2024-12-28,2.1112318,5.291627,6.5876327,7.1897664,0.5388339,12.579848,0.5832589,4.436922,19.186577,16.366442,9.816834,0.7755153,10.307385,0.35861352,3.8695068,1.7848518,4.540988,5.7239695,6.2298517,0.40669745,11.092869,0.4514677,3.8086514,17.111977,14.488151,8.571545,0.5800539,9.043119,0.27425426,3.3324103,2.4731538,6.1274953,7.529959,8.16799,0.6983346,14.145297,0.7413272,5.1277614,21.336737,18.371492,11.172752,1.0026499,11.687328,0.46067792,4.4617085
2024-12-29,2.1089005,5.27766,6.597977,7.1707516,0.53953654,12.5578165,0.58278835,4.4438524,19.176058,16.38842,9.812397,0.7862469,10.333879,0.35839617,3.8653226,1.7829233,4.5110607,5.72769,6.210027,0.40699956,10.994566,0.45227864,3.8250349,17.1008,14.510282,8.521964,0.589251,9.050916,0.27541634,3.323563,2.4711335,6.110469,7.5452456,8.180276,0.6988071,14.171292,0.7413063,5.136259,21.397556,18.409899,11.213124,1.015278,11.724013,0.46139044,4.4614697
