date,Alternativet,Dansk Folkeparti,Det Konservative Folkeparti,Enhedslisten,Kristendemokraterne,Liberal Alliance,Nye Borgerlige,Radikale Venstre,Socialdemokratiet,Socialistisk Folkeparti,Venstre,Borgernes Parti,Danmarksdemokraterne,Frie Grønne,Moderaterne
2023-09-13,2.3075824,3.7313235,5.316783,7.430572,0.52656776,11.809065,2.7144234,4.193617,22.3902,12.967481,9.503385,,8.967044,0.5344822,7.573749
2023-09-14,2.29619,3.743086,5.3138485,7.4375176,0.52719635,11.839565,2.7124197,4.1862135,22.369864,12.972762,9.479468,,8.962735,0.53422254,7.591057
2023-09-15,2.2837336,3.7541845,5.3102303,7.451421,0.52796453,11.872686,2.7087102,4.178682,22.342613,12.977169,9.466269,,8.9569235,0.53380984,7.6016493
2023-09-16,2.2722268,3.7650864,5.3069315,7.464151,0.5286485,11.900553,2.7077096,4.1730804,22.31829,12.977216,9.440382,,8.953791,0.53338736,7.6244397
2023-09-17,2.2600536,3.7763054,5.303302,7.4714146,0.5289015,11.92175,2.707372,4.163626,22.304329,12.980254,9.420174,,8.953135,0.53276217,7.642419
2023-09-18,2.2476547,3.7870057,5.3031564,7.479088,0.5298865,11.959898,2.705054,4.155456,22.276516,12.983876,9.398412,,8.949256,0.5323441,7.658054
2023-09-19,2.2375774,3.803074,5.297329,7.4876986,0.5305237,11.990382,2.7039285,4.147623,22.248293,12.983497,9.387628,,8.94095,0.5321061,7.674927
2023-09-20,2.2247915,3.8134534,5.2927213,7.50196,0.53133106,12.025461,2.701105,4.141693,22.209734,12.993426,9.368623,,8.937224,0.53161275,7.6922917
2023-09-21,2.2141843,3.8245652,5.2857494,7.513348,0.5319946,12.059572,2.6999784,4.135377,22.188951,12.994422,9.344733,,8.934002,0.53094506,7.7074914
2023-09-22,2.2031178,3.8394976,5.278802,7.521121,0.53304935,12.093166,2.698969,4.1281614,22.170591,12.999162,9.321606,,8.927473,0.5305586,7.7199264
2023-09-23,2.1914248,3.8538172,5.276239,7.5242033,0.5341099,12.125848,2.6972995,4.1201386,22.146597,13.006295,9.306534,,8.923839,0.5304112,7.728336
2023-09-24,2.1800098,3.864766,5.273061,7.530544,0.5351521,12.157063,2.6947536,4.1133237,22.12405,13.012827,9.28629,,8.923097,0.5299404,7.7400885
2023-09-25,2.1773705,3.8872514,5.2783837,7.5496407,0.5360843,12.10626,2.6896927,4.0852084,22.019955,13.127796,9.281456,,8.944032,0.52928066,7.752486
2023-09-26,2.1735015,3.9105496,5.286689,7.571502,0.5365379,12.062659,2.6835659,4.0597982,21.900208,13.24269,9.278841,,8.964619,0.5289877,7.764685
2023-09-27,2.172269,3.9316308,5.2933908,7.5915174,0.53719103,12.013641,2.6794894,4.035048,21.799625,13.35087,9.275985,,8.976272,0.5286159,7.7792397
2023-09-28,2.1674101,3.9546602,5.3021593,7.607941,0.53774333,11.959884,2.6733847,4.0093055,21.691584,13.467874,9.279919,,8.9948225,0.52800846,7.7900105
2023-09-29,2.1683543,3.9857903,5.2928653,7.656491,0.53729117,11.966957,2.6780546,4.0024242,21.54256,13.580773,9.278408,,9.02718,0.5287263,7.7188106
2023-09-30,2.172636,3.988272,5.294389,7.640282,0.5362751,12.011404,2.6787105,3.9884477,21.590782,13.542681,9.29832,,9.004957,0.52914536,7.6883845
2023-10-01,2.177669,3.9904926,5.296759,7.623183,0.5360075,12.06274,2.6825995,3.9733746,21.633188,13.503541,9.317296,,8.987185,0.5293477,7.6513186
2023-10-02,2.1896405,3.9898262,5.2948756,7.611688,0.535712,12.107225,2.6837907,3.956738,21.637644,13.508773,9.287433,,8.970135,0.52948284,7.661637
2023-10-03,2.197481,3.9890282,5.295094,7.6086426,0.5349494,12.140876,2.6852627,3.9423716,21.64184,13.526651,9.2565565,,8.943856,0.5302373,7.671662
2023-10-04,2.2068896,3.9891357,5.2967033,7.6048417,0.53487176,12.186764,2.687155,3.9288468,21.632769,13.53405,9.228902,,8.928079,0.5307306,7.674677
2023-10-05,2.2173307,3.9926465,5.2942896,7.5987144,0.53454185,12.2217,2.6878498,3.9169445,21.63901,13.543196,9.201185,,8.90176,0.5309683,7.6842136
2023-10-06,2.228889,3.993924,5.2949266,7.5886307,0.5340988,12.263131,2.686798,3.9042375,21.645386,13.543254,9.174701,,8.882236,0.53178465,7.692268
2023-10-07,2.2388625,3.9972131,5.3024864,7.5795107,0.5336132,12.300999,2.6882622,3.8892474,21.641758,13.55434,9.144782,,8.859625,0.5323735,7.701104
2023-10-08,2.248783,4.000496,5.2989473,7.5780206,0.5336351,12.340977,2.688674,3.8761194,21.636702,13.5694,9.112521,,8.840348,0.53311765,7.7063427
2023-10-09,2.2562444,4.013899,5.307011,7.613782,0.53295165,12.376867,2.6798382,3.8648856,21.553486,13.603965,9.089567,,8.840661,0.533708,7.6972613
2023-10-10,2.2657967,4.025267,5.3177094,7.645289,0.53236336,12.416583,2.6722677,3.852415,21.473747,13.628328,9.066072,,8.848229,0.5341283,7.68597
2023-10-11,2.2725694,4.03795,5.3301826,7.6815567,0.5319478,12.45827,2.6649659,3.8384135,21.391926,13.661316,9.037224,,8.850596,0.5348873,7.672385
2023-10-12,2.279897,4.049538,5.338615,7.7185893,0.53119147,12.4936495,2.6574554,3.8253531,21.334028,13.68547,9.008171,,8.850159,0.5353021,7.656805
2023-10-13,2.287774,4.0615983,5.3536577,7.7553654,0.5309622,12.533073,2.6498628,3.8132138,21.261492,13.70995,8.98034,,8.847828,0.53553784,7.6436124
2023-10-14,2.2953928,4.074505,5.3637276,7.793126,0.53011984,12.569801,2.6411154,3.8017325,21.180346,13.752055,8.956636,,8.844635,0.53598094,7.6251097
2023-10-15,2.304402,4.0867014,5.3778415,7.829874,0.5295936,12.607998,2.6336935,3.784834,21.107533,13.788809,8.924833,,8.837746,0.5362754,7.614169
2023-10-16,2.3066595,4.096582,5.4026766,7.851774,0.5287333,12.590866,2.6143525,3.7838318,21.138098,13.768858,8.929262,,8.832931,0.53598654,7.58372
2023-10-17,2.3083005,4.1084933,5.4269133,7.875362,0.5281623,12.57039,2.5958474,3.7808986,21.179897,13.752534,8.933083,,8.820192,0.5360555,7.548205
2023-10-18,2.3119638,4.115706,5.44946,7.899752,0.52768683,12.559139,2.5763152,3.7772992,21.213104,13.729511,8.942003,,8.8128805,0.5362169,7.513298
2023-10-19,2.3139486,4.123462,5.4725575,7.922338,0.5269579,12.539248,2.5578263,3.7763476,21.274952,13.700678,8.9421015,,8.799505,0.53633356,7.478076
2023-10-20,2.3164678,4.133722,5.5005064,7.9470286,0.5264016,12.520168,2.538472,3.7716675,21.319563,13.679072,8.944326,,8.786227,0.53674936,7.443969
2023-10-21,2.3194969,4.141902,5.524808,7.9682865,0.5257413,12.501186,2.5203872,3.7698076,21.373934,13.6488695,8.950463,,8.768911,0.5366435,7.413932
2023-10-22,2.321914,4.149453,5.549069,7.995706,0.5250356,12.481879,2.5011687,3.7706926,21.418194,13.627286,8.957926,,8.7504015,0.5368824,7.3787475
2023-10-23,2.315216,4.1488304,5.581729,8.0529785,0.52447116,12.493774,2.4867966,3.7735898,21.329542,13.636301,8.987599,,8.77065,0.53696674,7.3259125
2023-10-24,2.3084652,4.147173,5.609063,8.108491,0.52403843,12.504321,2.4699996,3.7791638,21.262913,13.644251,9.010814,,8.788578,0.53677326,7.2703133
2023-10-25,2.2979531,4.149465,5.63949,8.159728,0.52306086,12.511648,2.4537864,3.781896,21.191164,13.660299,9.040005,,8.806299,0.5367407,7.2128086
2023-10-26,2.290876,4.149254,5.6670246,8.220254,0.5224403,12.521966,2.4380965,3.7848537,21.104475,13.673311,9.07066,,8.820714,0.53719664,7.1631975
2023-10-27,2.2852886,4.130599,5.6773424,8.225409,0.52172226,12.496838,2.4360642,3.7876935,21.172325,13.691486,9.058451,,8.803513,0.5370394,7.140547
2023-10-28,2.2803469,4.1139927,5.689673,8.226728,0.52134675,12.471713,2.4346845,3.7857726,21.220947,13.723545,9.048603,,8.787474,0.5372534,7.122256
2023-10-29,2.2740774,4.096836,5.700492,8.232256,0.5205508,12.442554,2.4314356,3.7856114,21.273903,13.745284,9.049748,,8.77151,0.5374041,7.1027107
2023-10-30,2.2683744,4.084753,5.6851015,8.230636,0.52052665,12.412531,2.4230764,3.801832,21.292702,13.746916,9.042433,,8.82409,0.5374752,7.0939226
2023-10-31,2.2615893,4.071354,5.6709485,8.231928,0.5197337,12.35941,2.416901,3.8231592,21.319826,13.74567,9.034664,,8.883677,0.5378147,7.087703
2023-11-01,2.2568681,4.0561275,5.6520176,8.23645,0.51951355,12.313385,2.408688,3.8435447,21.343414,13.736303,9.03372,,8.943362,0.5379188,7.0830097
2023-11-02,2.2518382,4.041286,5.6408844,8.235895,0.5190697,12.25785,2.399393,3.862137,21.362577,13.739377,9.028724,,9.0083,0.5381083,7.078895
2023-11-03,2.2478933,4.0265527,5.6285706,8.244977,0.5186,12.21944,2.3908439,3.8827662,21.385803,13.740288,9.016958,,9.055222,0.53800917,7.068415
2023-11-04,2.2410161,4.015409,5.615256,8.245527,0.51808834,12.1706915,2.38051,3.9044883,21.408148,13.736357,9.013779,,9.10963,0.5384319,7.067027
2023-11-05,2.2357821,4.0026116,5.6034803,8.244442,0.517707,12.128806,2.3700647,3.925686,21.434217,13.7359705,9.006273,,9.166075,0.5384795,7.054735
2023-11-06,2.2347949,3.985444,5.5823946,8.219424,0.517275,12.132081,2.3636723,3.9472673,21.330242,13.782814,9.030215,,9.2340975,0.53879046,7.0657864
2023-11-07,2.2345014,3.972196,5.559433,8.19306,0.5169199,12.125856,2.3579998,3.9670718,21.218153,13.83823,9.056476,,9.308493,0.5387182,7.077223
2023-11-08,2.2336886,3.9563403,5.5394726,8.175396,0.5163248,12.121059,2.3529212,3.9866793,21.106861,13.883272,9.0772,,9.384814,0.5387899,7.091484
2023-11-09,2.2323747,3.9416208,5.5157776,8.15522,0.5161792,12.110977,2.346518,4.0024886,21.005375,13.937378,9.097557,,9.46556,0.5390629,7.0982285
2023-11-10,2.231085,3.922969,5.494677,8.132993,0.5159862,12.106071,2.3410237,4.020413,20.901356,13.9851885,9.120751,,9.543243,0.5391405,7.1094317
2023-11-11,2.2307193,3.9052591,5.472465,8.118887,0.515656,12.101662,2.3364823,4.038312,20.789032,14.032907,9.135776,,9.625931,0.53966445,7.121642
2023-11-12,2.2288444,3.887537,5.4489827,8.101148,0.5155405,12.0937395,2.3301938,4.0595574,20.681595,14.087904,9.1543665,,9.702507,0.5397943,7.132708
2023-11-13,2.244911,3.8867395,5.4495254,8.094095,0.5166723,12.16295,2.3422413,4.0802965,20.437157,14.148323,9.152697,,9.777048,0.5417077,7.129889
2023-11-14,2.2598379,3.8806179,5.4465313,8.102434,0.5177022,12.231031,2.3561769,4.102255,20.17223,14.218022,9.15163,,9.849257,0.5433408,7.133018
2023-11-15,2.2761815,3.876004,5.4468966,8.1061945,0.5185502,12.29625,2.3680043,4.123703,19.924515,14.290595,9.147114,,9.914324,0.5447015,7.1308985
2023-11-16,2.2933252,3.887217,5.4244976,8.076295,0.518812,12.22947,2.3631787,4.1306915,19.974371,14.2550125,9.178104,,9.949225,0.5454473,7.1381917
2023-11-17,2.3081627,3.89601,5.398948,8.058788,0.51872545,12.155634,2.3596444,4.139736,20.03415,14.215322,9.204628,,9.98493,0.5461587,7.142891
2023-11-18,2.323179,3.907772,5.3732815,8.032402,0.5189915,12.090735,2.3561068,4.1514397,20.087671,14.172694,9.234842,,10.022393,0.54696494,7.1451483
2023-11-19,2.3414202,3.9180293,5.3475647,8.009273,0.51872677,12.026654,2.3519344,4.1578145,20.13742,14.126243,9.271253,,10.0556755,0.5482855,7.1532273
2023-11-20,2.346354,3.929164,5.3314204,8.016136,0.51868963,11.9829645,2.3503036,4.160874,20.176086,14.087722,9.33474,,10.02768,0.5485095,7.1529007
2023-11-21,2.3510354,3.9407327,5.319499,8.020611,0.51860905,11.938854,2.349342,4.1628056,20.199533,14.047721,9.403027,,10.00773,0.5491161,7.1549087
2023-11-22,2.3543115,3.9523377,5.3055396,8.025128,0.51828706,11.895271,2.3471138,4.1673584,20.23744,14.001155,9.46725,,9.982765,0.5493546,7.1601987
2023-11-23,2.3598335,3.9673958,5.295388,8.0318985,0.51828694,11.847287,2.3480344,4.1750746,20.26756,13.955064,9.532413,,9.955708,0.5496398,7.159932
2023-11-24,2.3633075,3.9813206,5.284302,8.036179,0.51825035,11.801046,2.347583,4.183985,20.288448,13.90983,9.601994,,9.930616,0.55041397,7.166227
2023-11-25,2.367738,3.99426,5.2652597,8.039069,0.51810855,11.763458,2.3477662,4.189467,20.31536,13.872786,9.673617,,9.894186,0.5513486,7.1710877
2023-11-26,2.3743322,4.0062256,5.2497234,8.040474,0.518026,11.718332,2.345444,4.192501,20.358631,13.825367,9.738316,,9.866422,0.5519736,7.1777163
2023-11-27,2.3682659,4.037826,5.252451,8.043033,0.51829875,11.732881,2.3362951,4.201985,20.321049,13.845992,9.771639,,9.829137,0.55260456,7.15193
2023-11-28,2.363187,4.0708838,5.254767,8.040632,0.51855594,11.749287,2.328197,4.214357,20.284105,13.869767,9.793613,,9.795408,0.5531918,7.127359
2023-11-29,2.357325,4.104348,5.257783,8.042777,0.5184884,11.7658205,2.3206286,4.2275915,20.245192,13.887228,9.820856,,9.757151,0.55387497,7.1041374
2023-11-30,2.3519044,4.138285,5.26126,8.042076,0.5186461,11.780903,2.3100026,4.243846,20.208065,13.906768,9.853184,,9.715709,0.554703,7.0778003
2023-12-01,2.3474503,4.171726,5.2625284,8.043352,0.51854104,11.799793,2.3011186,4.258623,20.157162,13.922495,9.88876,,9.678186,0.5552291,7.05811
2023-12-02,2.343419,4.2032537,5.2604327,8.040662,0.51877177,11.819708,2.291645,4.269081,20.123428,13.9478655,9.91664,,9.639881,0.55611336,7.0320845
2023-12-03,2.338494,4.236185,5.2624764,8.040934,0.51891,11.839911,2.2837074,4.283671,20.08738,13.967298,9.943803,,9.59793,0.55705506,7.00513
2023-12-04,2.322625,4.2664785,5.250911,8.0422535,0.51808065,11.853181,2.262013,4.2871284,20.123068,13.973859,9.953547,,9.586309,0.55714643,6.966294
2023-12-05,2.3075652,4.3007827,5.2402205,8.044517,0.51713747,11.856452,2.2416394,4.2910933,20.145739,13.990441,9.962029,,9.577974,0.5570696,6.930211
2023-12-06,2.309232,4.3140783,5.230968,8.069954,0.51519924,11.903635,2.2309248,4.3175435,20.124275,13.979487,9.958808,,9.609407,0.55825996,6.8411946
2023-12-07,2.3091495,4.328174,5.2213798,8.098922,0.5137475,11.9478855,2.220126,4.3481784,20.10093,13.966415,9.953086,,9.641036,0.5597043,6.7542815
2023-12-08,2.3109033,4.341501,5.2106724,8.12065,0.511987,12.003379,2.2091753,4.3769317,20.080643,13.938225,9.960728,,9.672619,0.56055164,6.6651306
2023-12-09,2.311696,4.3517222,5.1988935,8.137121,0.5103844,12.045135,2.200019,4.406712,20.066221,13.934283,9.95643,,9.700087,0.5618616,6.582635
2023-12-10,2.3130627,4.3621416,5.186063,8.156402,0.50885504,12.078548,2.1900408,4.437455,20.042948,13.921902,9.964236,,9.736134,0.5635748,6.5019226
2023-12-11,2.3185105,4.3707814,5.191481,8.187027,0.5074995,12.113922,2.1816177,4.4725285,20.059181,13.895176,9.888712,,9.779167,0.5653032,6.432311
2023-12-12,2.3265421,4.3820167,5.1996136,8.219491,0.5061565,12.145221,2.1732354,4.5133953,20.066883,13.866665,9.815037,,9.813957,0.5673252,6.3675957
2023-12-13,2.334092,4.389178,5.2026515,8.248836,0.5051125,12.175969,2.1656826,4.5529566,20.08564,13.837059,9.737228,,9.854609,0.56931096,6.3046904
2023-12-14,2.3380105,4.4098268,5.2035046,8.210398,0.503326,12.225353,2.1465337,4.579443,20.117695,13.841677,9.803365,,9.764274,0.57039016,6.2491903
2023-12-15,2.3419297,4.430412,5.206019,8.178378,0.50183403,12.264651,2.126032,4.608501,20.152678,13.851658,9.865381,,9.668051,0.5717126,6.1956906
2023-12-16,2.3447819,4.449021,5.2102704,8.143161,0.49987966,12.301612,2.1085572,4.6361427,20.190283,13.858594,9.932425,,9.578506,0.5732242,6.1364055
2023-12-17,2.3473601,4.4685645,5.2129235,8.110107,0.49815363,12.346709,2.0901508,4.6613135,20.226606,13.866398,9.994958,,9.485417,0.5743692,6.0797935
2023-12-18,2.344682,4.4727664,5.202107,8.109935,0.4960451,12.4391985,2.0599597,4.6655064,20.20764,13.911518,9.969911,,9.480317,0.5753854,6.0277486
2023-12-19,2.34059,4.4778576,5.1922307,8.109405,0.49400762,12.53999,2.030435,4.6669974,20.164906,13.971413,9.950225,,9.473731,0.57656205,5.9742017
2023-12-20,2.3407323,4.4821978,5.178818,8.11528,0.49213362,12.633689,1.9998659,4.6707673,20.126305,14.034791,9.928165,,9.458147,0.5776939,5.9238186
2023-12-21,2.3402576,4.4877124,5.1673594,8.118798,0.4905222,12.720421,1.9711925,4.6720724,20.090343,14.098093,9.905355,,9.448171,0.5788246,5.8731403
2023-12-22,2.3443542,4.495555,5.1685853,8.122895,0.49019545,12.715173,1.9510643,4.684653,20.065573,14.118438,9.960888,,9.38989,0.58106583,5.8736343
2023-12-23,2.3414822,4.484928,5.170221,8.12615,0.4893032,12.724776,1.9312482,4.6831555,20.125916,14.091385,9.978821,,9.349038,0.5825722,5.882761
2023-12-24,2.3386807,4.473582,5.1733875,8.135111,0.48878402,12.728493,1.9117223,4.6846485,20.1801,14.05619,9.993037,,9.317147,0.5839512,5.8967276
2023-12-25,2.3350143,4.465151,5.1724486,8.140644,0.48856336,12.729244,1.8936757,4.6849113,20.245888,14.018583,10.005381,,9.28302,0.5854284,5.913378
2023-12-26,2.333018,4.4573913,5.1787834,8.147807,0.48804027,12.7326145,1.8749521,4.6831927,20.288975,13.992588,10.025861,,9.247565,0.5870793,5.9232388
2023-12-27,2.3307745,4.447254,5.178495,8.150438,0.48741135,12.733619,1.854979,4.681897,20.342737,13.96876,10.048255,,9.20955,0.5889445,5.937738
2023-12-28,2.3288364,4.437015,5.180058,8.15999,0.48693636,12.736468,1.837447,4.6827602,20.394732,13.932906,10.063839,,9.175435,0.5906853,5.953505
2023-12-29,2.3251872,4.426172,5.179954,8.169726,0.48638862,12.7361,1.817994,4.6802115,20.455284,13.903689,10.082329,,9.137387,0.5923766,5.967579
2023-12-30,2.3228266,4.416045,5.1824207,8.177618,0.48571303,12.738074,1.7996119,4.681648,20.513252,13.871906,10.095792,,9.099407,0.59390473,5.9819813
2023-12-31,2.3196378,4.4049,5.181931,8.184643,0.48529416,12.733918,1.7827832,4.6857657,20.580894,13.836509,10.113421,,9.061527,0.5957184,5.9930334
2024-01-01,2.3168387,4.39643,5.185073,8.196322,0.48483163,12.731274,1.7650257,4.685221,20.63508,13.803813,10.130956,,9.024758,0.5973709,6.006738
2024-01-02,2.3140988,4.384808,5.1837893,8.20264,0.48407266,12.730731,1.7477838,4.6859426,20.689955,13.774629,10.149589,,8.9958935,0.5987918,6.016787
2024-01-03,2.3120315,4.3742948,5.186402,8.2050905,0.4835619,12.740703,1.7296715,4.6847343,20.741554,13.746624,10.16885,,8.95922,0.6003195,6.0262094
2024-01-04,2.3112066,4.364202,5.1890583,8.204076,0.48285276,12.742366,1.7126493,4.6830235,20.815237,13.708204,10.187372,,8.9192505,0.6019596,6.0375953
2024-01-05,2.3096452,4.3550553,5.191984,8.208279,0.4822011,12.743646,1.6951697,4.6826677,20.875956,13.679918,10.19894,,8.885094,0.60401124,6.0462413
2024-01-06,2.3062437,4.342229,5.1935534,8.222475,0.4813531,12.740072,1.6775993,4.6834435,20.939455,13.647633,10.2104025,,8.846778,0.6057584,6.0615582
2024-01-07,2.302358,4.329279,5.195257,8.234266,0.4807409,12.753251,1.6604155,4.682064,20.97654,13.621662,10.226621,,8.817995,0.6069432,6.0709376
2024-01-08,2.2997587,4.316785,5.194668,8.241506,0.4804038,12.754798,1.6441362,4.6795793,21.041636,13.597295,10.241169,,8.779057,0.60850435,6.0788116
2024-01-09,2.2965844,4.3044605,5.1941814,8.245301,0.4795495,12.752236,1.6286405,4.679659,21.101484,13.576274,10.258631,,8.740256,0.61008155,6.090551
2024-01-10,2.293924,4.292925,5.1991506,8.247854,0.47924542,12.750978,1.6118871,4.680449,21.150824,13.550798,10.278061,,8.708047,0.6120025,6.101502
2024-01-11,2.2921302,4.279075,5.2010846,8.251888,0.47867274,12.746045,1.5964919,4.682685,21.218092,13.520082,10.291969,,8.670172,0.61387485,6.115146
2024-01-12,2.290142,4.2695665,5.203191,8.255497,0.47844285,12.74599,1.5821617,4.680522,21.269644,13.487132,10.3148155,,8.632992,0.6157893,6.131234
2024-01-13,2.2867584,4.25637,5.2008348,8.26032,0.47797403,12.744564,1.5669045,4.6811996,21.326006,13.465542,10.339527,,8.593072,0.61691964,6.140866
2024-01-14,2.2858434,4.243184,5.201876,8.266581,0.47721398,12.740827,1.551205,4.6771584,21.388908,13.438008,10.360562,,8.55885,0.61816096,6.148218
2024-01-15,2.2831845,4.238438,5.218685,8.252192,0.4766221,12.82079,1.5432976,4.6495924,21.428907,13.411103,10.320744,,8.560814,0.6200217,6.131948
2024-01-16,2.2798936,4.235023,5.2371707,8.237148,0.47601497,12.899707,1.5355116,4.620422,21.470835,13.383891,10.284345,,8.559635,0.6213892,6.115098
2024-01-17,2.2771587,4.228041,5.258396,8.221876,0.4756426,12.973565,1.5273205,4.5920873,21.517286,13.369538,10.239778,,8.549621,0.6230481,6.1024504
2024-01-18,2.2741442,4.221021,5.276742,8.211168,0.47500962,13.047918,1.519927,4.5696344,21.54969,13.343727,10.204322,,8.545949,0.62489164,6.0914054
2024-01-19,2.2703788,4.213111,5.2984695,8.195792,0.47454232,13.123831,1.512475,4.5422053,21.593739,13.327464,10.168024,,8.536041,0.6266742,6.0725384
2024-01-20,2.267241,4.208783,5.3187413,8.186042,0.4739388,13.1980715,1.504434,4.5119543,21.634556,13.31118,10.126488,,8.5283165,0.62794584,6.057321
2024-01-21,2.2660463,4.19967,5.3365808,8.172669,0.4734756,13.272591,1.4970245,4.4832325,21.680182,13.289491,10.089647,,8.522211,0.62990046,6.042002
2024-01-22,2.2528172,4.2078733,5.330743,8.151243,0.47243825,13.340594,1.4880658,4.4522395,21.704668,13.272097,10.082911,,8.543178,0.63108486,6.024658
2024-01-23,2.2385697,4.212232,5.3244424,8.1345,0.4716672,13.406147,1.478621,4.415827,21.726257,13.264744,10.076779,,8.560217,0.63205117,6.012444
2024-01-24,2.2226615,4.2154636,5.3173614,8.115766,0.4704854,13.475096,1.4688691,4.3851557,21.753511,13.24789,10.069803,,8.580594,0.63272583,5.999015
2024-01-25,2.2074075,4.219323,5.3099265,8.094098,0.46964708,13.53967,1.461481,4.3522906,21.787909,13.227015,10.064231,,8.6043625,0.63398707,5.982996
2024-01-26,2.1934223,4.224801,5.3049455,8.076209,0.46887952,13.602354,1.453533,4.321974,21.80184,13.21391,10.060545,,8.625007,0.6352196,5.9716096
2024-01-27,2.180119,4.230777,5.301245,8.053922,0.46808836,13.673478,1.4459586,4.292184,21.825804,13.196753,10.047999,,8.640572,0.6365378,5.960718
2024-01-28,2.1654017,4.2361693,5.29478,8.036629,0.46701148,13.740136,1.4374399,4.262997,21.84262,13.18596,10.0366745,,8.661314,0.63748026,5.949457
2024-01-29,2.1485264,4.2421145,5.2846303,7.9886327,0.46571466,13.867877,1.4293528,4.2430305,21.727623,13.249774,9.97066,,8.762534,0.63851005,5.935062
2024-01-30,2.1307592,4.242811,5.2754445,7.9370313,0.46467096,13.998267,1.4213015,4.226674,21.611866,13.318889,9.907575,,8.858291,0.6393345,5.921143
2024-01-31,2.112406,4.2479615,5.2636323,7.8893676,0.4641757,14.134031,1.4132315,4.2099895,21.495401,13.377083,9.845137,,8.954242,0.6403671,5.9070406
2024-02-01,2.1072412,4.2659125,5.265858,7.838057,0.4635311,14.243838,1.4061745,4.215301,21.36419,13.520174,9.810176,,8.881866,0.64161706,5.930095
2024-02-02,2.1013546,4.280473,5.269888,7.7848473,0.46251783,14.360042,1.3981957,4.218872,21.227835,13.666214,9.77763,,8.811973,0.643228,5.9509516
2024-02-03,2.096324,4.2915583,5.2747154,7.7338114,0.46174064,14.468922,1.3898044,4.2234683,21.095606,13.810903,9.743075,,8.745708,0.6447162,5.973607
2024-02-04,2.0911918,4.3043623,5.27984,7.6837378,0.46075764,14.580062,1.3814361,4.227644,20.958347,13.958136,9.70829,,8.675145,0.6467971,5.998175
2024-02-05,2.086628,4.30193,5.262544,7.69526,0.45980862,14.58291,1.3742824,4.228041,20.956398,13.928691,9.7134495,,8.663492,0.64822435,6.052307
2024-02-06,2.0805807,4.2976913,5.244468,7.7129917,0.4590695,14.59264,1.3673952,4.2292423,20.95075,13.896753,9.71788,,8.651285,0.6493912,6.1038384
2024-02-07,2.073821,4.295854,5.2264643,7.7291384,0.4584284,14.588782,1.3600382,4.232053,20.946318,13.875397,9.726549,,8.635137,0.6509203,6.1550813
2024-02-08,2.0677018,4.2967467,5.207691,7.744824,0.45744377,14.586568,1.3529716,4.2316236,20.936617,13.857749,9.733631,,8.622544,0.65242934,6.2054834
2024-02-09,2.0625453,4.2952275,5.1902914,7.7640014,0.4566629,14.575336,1.3456151,4.232047,20.931229,13.836495,9.745518,,8.607928,0.6541906,6.256991
2024-02-10,2.0564492,4.2965217,5.1744604,7.78369,0.45625296,14.577004,1.3380498,4.2319217,20.92216,13.808344,9.748049,,8.593108,0.6559105,6.31221
2024-02-11,2.050448,4.2960544,5.1573915,7.7981396,0.45576888,14.586835,1.3314657,4.233971,20.907135,13.773068,9.75591,,8.581504,0.6572721,6.3692317
2024-02-12,2.049236,4.2993913,5.1471076,7.7933297,0.45530972,14.502136,1.3265296,4.260781,20.952862,13.72364,9.716816,,8.637372,0.6590444,6.4306283
2024-02-13,2.0476058,4.3063464,5.135525,7.787591,0.45515177,14.414408,1.3210801,4.2867947,21.01166,13.664691,9.675039,,8.695648,0.6610894,6.491583
2024-02-14,2.041903,4.3087597,5.116467,7.764803,0.45338032,14.440055,1.3114288,4.2951846,21.055721,13.675987,9.643914,,8.650223,0.6618674,6.5347157
2024-02-15,2.038336,4.3127604,5.0942683,7.738448,0.45178187,14.465215,1.3030128,4.3000364,21.107538,13.68718,9.623005,,8.588223,0.6625958,6.5822124
2024-02-16,2.03366,4.309149,5.072451,7.717302,0.45013273,14.482922,1.2941983,4.3059435,21.15509,13.698393,9.605458,,8.536743,0.6633319,6.630063
2024-02-17,2.0299914,4.308526,5.056261,7.699206,0.4486258,14.5171,1.2857424,4.3121433,21.182224,13.705047,9.595089,,8.476118,0.6642275,6.674727
2024-02-18,2.0252268,4.3092537,5.034009,7.674705,0.4470335,14.542639,1.2778101,4.318998,21.2316,13.716488,9.567092,,8.420686,0.66514647,6.7245016
2024-02-19,2.0307856,4.287219,5.0537,7.6668344,0.4457559,14.519203,1.2714531,4.326959,21.176973,13.7696295,9.542753,,8.451244,0.66676724,6.7461824
2024-02-20,2.034422,4.2610364,5.0762677,7.659688,0.44420817,14.504138,1.2634109,4.335789,21.116465,13.823311,9.524413,,8.480189,0.6672885,6.7650824
2024-02-21,2.0401833,4.2383204,5.097756,7.6542454,0.4428153,14.4688425,1.2562281,4.345616,21.0562,13.88127,9.510472,,8.505148,0.6687128,6.790108
2024-02-22,2.044431,4.2166843,5.115132,7.64722,0.44144815,14.454895,1.2491843,4.3531494,20.990519,13.937499,9.485241,,8.534331,0.67015636,6.8162465
2024-02-23,2.0492132,4.194836,5.133083,7.641141,0.44027284,14.444028,1.242133,4.3596716,20.922117,13.984508,9.463801,,8.563084,0.671153,6.847322
