Alternativet,Dansk Folkeparti,Det Konservative Folkeparti,Enhedslisten,Kristendemokraterne,Liberal Alliance,Nye Borgerlige,Radikale Venstre,Socialdemokratiet,Socialistisk Folkeparti,Venstre,Borgernes Parti,Danmarksdemokraterne,Frie Grønne,Moderaterne
0.024121128,0.086620964,0.07011186,0.077258654,0.00020673162,0.089299336,0.00020673162,0.047974348,0.19488946,0.13772604,0.109253906,0.023460831,0.07967915,0.00020673162,0.058984146
0.024938356,0.09100647,0.07462078,0.075830385,0.00019263303,0.089494616,0.00019263303,0.04956233,0.20276058,0.12481871,0.10323676,0.025128705,0.080108896,0.00019263303,0.05791559
0.023176499,0.10307962,0.07350116,0.07717838,0.00017070278,0.09184462,0.00017070278,0.047422316,0.2005364,0.12888668,0.10629902,0.02381328,0.07435893,0.00017070278,0.04939098
0.019660862,0.07874013,0.07123324,0.07501089,0.00016658116,0.105680585,0.00016658116,0.044695463,0.19414721,0.1513657,0.10592351,0.018982798,0.082177036,0.00016658116,0.051882815
0.028156564,0.083535336,0.05548823,0.06427148,0.00017394335,0.135927,0.00017394335,0.057129137,0.2142316,0.11853274,0.10263794,0.025402486,0.05275102,0.00017394335,0.06141456
0.026669718,0.07976149,0.060906157,0.07038817,0.0002176965,0.11478051,0.0002176965,0.058415808,0.21394816,0.12370402,0.10770017,0.027803013,0.058437873,0.0002176965,0.05683179
0.02217726,0.094477296,0.0758797,0.06111095,0.00016210717,0.12592879,0.00016210717,0.039916854,0.21100791,0.11636229,0.10625012,0.023231754,0.064706534,0.00016210717,0.05846423
0.022751572,0.07629208,0.061530028,0.070013195,0.00017909243,0.093489274,0.00017909243,0.064707525,0.22542904,0.14151782,0.10112064,0.02071078,0.075674884,0.00017909243,0.046225876
0.02421435,0.07598676,0.06280876,0.05985282,0.00016461093,0.1004701,0.00016461093,0.06764361,0.2230514,0.13605276,0.10605066,0.021214494,0.07674014,0.00016461093,0.045420386
0.01994823,0.070929594,0.07122228,0.07190237,0.0001803887,0.10974589,0.0001803887,0.047647532,0.22158042,0.13297908,0.110355265,0.021849163,0.06478427,0.0001803887,0.056514703
0.029913982,0.083013564,0.06913379,0.062006455,0.00020499296,0.110006176,0.00020499296,0.06716977,0.21129158,0.12210162,0.10084831,0.023606135,0.0729321,0.00020499296,0.04736156
0.022208704,0.08108467,0.0695591,0.072661355,0.00015580586,0.10343503,0.00015580586,0.055394717,0.20532383,0.12877405,0.0944176,0.027887022,0.07991498,0.00015580586,0.058871496
0.023433624,0.069248706,0.07416138,0.072193235,0.00017539367,0.12124763,0.00017539367,0.060986623,0.20102873,0.119585894,0.11545776,0.020687135,0.06187945,0.00017539367,0.059563585
0.024951579,0.06912039,0.07332977,0.079693146,0.00020840878,0.11697137,0.00020840878,0.054349456,0.20470984,0.111420825,0.11603598,0.023460919,0.060977884,0.00020840878,0.064353585
0.023774283,0.072106466,0.08060273,0.07733776,0.00020597842,0.11757281,0.00020597842,0.054777354,0.19894862,0.10937467,0.11356544,0.02277648,0.062480148,0.00020597842,0.06606528
0.022517165,0.07643753,0.069144785,0.078592315,0.00018534,0.10810857,0.00018534,0.057952356,0.17308407,0.17171441,0.1039484,0.021563204,0.06868007,0.00018534,0.04770114
0.028547762,0.08640096,0.06761312,0.072472535,0.00014431994,0.11245787,0.00014431994,0.052090947,0.18729395,0.11512431,0.11301963,0.032361016,0.07551353,0.00014431994,0.056671456
0.017619196,0.09503585,0.06876249,0.07266804,0.00018144157,0.11390008,0.00018144157,0.04473049,0.19726136,0.14263763,0.10083439,0.01819373,0.07304918,0.00018144157,0.05476331
0.021889808,0.09234291,0.06396938,0.06956166,0.00016288224,0.10314501,0.00016288224,0.043029957,0.18553042,0.15070383,0.10905248,0.019320065,0.08378742,0.00016288224,0.057178374
0.020226048,0.092499375,0.06768667,0.06874894,0.00016088579,0.11029615,0.00016088579,0.063582234,0.21344633,0.121814206,0.09978365,0.026615102,0.058020093,0.00016088579,0.056798566
0.01952146,0.087377965,0.07078868,0.06537411,0.00016262796,0.10794296,0.00016262796,0.054786827,0.22770315,0.1183707,0.10471875,0.027858188,0.053762864,0.00016262796,0.061306477
0.023744164,0.078455865,0.074424505,0.061557297,0.0001495878,0.09677846,0.0001495878,0.05846099,0.2240071,0.13457245,0.09644665,0.02601134,0.06644781,0.0001495878,0.05864458
0.023342293,0.08738764,0.068170846,0.05929372,0.00026146762,0.1084502,0.00026146762,0.041901626,0.21667683,0.12843011,0.120728545,0.022869522,0.07432054,0.00026146762,0.04764375
0.02276335,0.087780334,0.070502475,0.057123005,0.00014705578,0.12084702,0.00014705578,0.05181571,0.21725251,0.13303167,0.09924818,0.022101905,0.06921804,0.00014705578,0.047874637
0.024794048,0.07397025,0.07686733,0.06600575,0.00016070946,0.09996187,0.00016070946,0.04917143,0.2065426,0.14409748,0.112314194,0.025860049,0.06483693,0.00016070946,0.055095915
0.019863795,0.09299482,0.064777955,0.07128719,0.00022649845,0.11776488,0.00022649845,0.05128794,0.20514359,0.12838022,0.09377985,0.019691275,0.07901534,0.00022649845,0.055333674
0.027033797,0.071435966,0.079080425,0.06278203,0.0001596188,0.11531941,0.0001596188,0.051363334,0.19375886,0.13493887,0.116142616,0.024281897,0.06598887,0.0001596188,0.0573951
0.02095016,0.0822828,0.07092871,0.06870821,0.00024475632,0.10992864,0.00024475632,0.046090227,0.21279223,0.12966526,0.10750649,0.023863621,0.058793236,0.00024475632,0.06775607
0.028410597,0.08368238,0.07523385,0.059650455,0.00025288484,0.11991062,0.00025288484,0.05512574,0.21221185,0.12794371,0.09588178,0.02297754,0.065427884,0.00025288484,0.05278497
0.02280858,0.09867938,0.06104716,0.06789853,0.00020895527,0.097334124,0.00020895527,0.054026872,0.18037096,0.15045744,0.11385661,0.024978042,0.073866606,0.00020895527,0.05404883
0.019803483,0.076128766,0.06752477,0.06515003,0.00017039885,0.10672249,0.00017039885,0.050759114,0.18482044,0.13780515,0.12356545,0.020421103,0.0802327,0.00017039885,0.06655529
0.028111076,0.085965805,0.06869518,0.07217379,0.00016375136,0.12693232,0.00016375136,0.051102277,0.20692764,0.12308586,0.08693314,0.0316667,0.066510655,0.00016375136,0.05140429
0.025138183,0.09404811,0.07320493,0.0678645,0.00014220986,0.12161356,0.00014220986,0.054494698,0.18647623,0.123945095,0.09917774,0.025213176,0.07405157,0.00014220986,0.05434555
0.02224605,0.08694507,0.06406725,0.07160924,0.000249436,0.11676785,0.000249436,0.04431606,0.18980484,0.1432089,0.11941522,0.025651755,0.056979448,0.000249436,0.058239933
0.02063331,0.07819503,0.06982812,0.063602045,0.00014291424,0.11732739,0.00014291424,0.049940385,0.21221136,0.13093165,0.10778008,0.0254833,0.06487848,0.00014291424,0.058760088
0.020818133,0.08114418,0.06583683,0.07338808,0.00013211089,0.096997805,0.00013211089,0.049683433,0.1871958,0.15085047,0.11035035,0.028002378,0.06936507,0.00013211089,0.065971166
0.0190177,0.077930786,0.08037312,0.052373897,0.00018397176,0.12946656,0.00018397176,0.054059498,0.1980235,0.1376354,0.103620775,0.021527,0.07981396,0.00018397176,0.0456059
0.018164823,0.08856925,0.056738432,0.07808766,0.00017614686,0.107322,0.00017614686,0.04555187,0.2019756,0.13169307,0.107763134,0.026473798,0.07879138,0.00017614686,0.058340505
0.020486925,0.09314375,0.05669515,0.07980943,0.00020937288,0.09996006,0.00020937288,0.04758873,0.20557429,0.14009644,0.09912449,0.027854871,0.081751905,0.00020937288,0.04728587
0.02455678,0.086966015,0.07862885,0.06508266,0.000104219354,0.11555828,0.000104219354,0.05466158,0.19807093,0.13190028,0.10706351,0.0245898,0.051677257,0.000104219354,0.06093143
0.02149622,0.08258258,0.076882616,0.06372542,0.00019911259,0.0936224,0.00019911259,0.0518886,0.20764083,0.14640492,0.109337166,0.02584991,0.06836884,0.00019911259,0.051603116
0.019174628,0.08484249,0.06493252,0.08140759,0.00017720067,0.10984652,0.00017720067,0.047335308,0.22579338,0.12852532,0.09411363,0.020799804,0.06672777,0.00017720067,0.05596944
0.024589896,0.08655606,0.06405493,0.07123958,0.00016727687,0.10689506,0.00016727687,0.04822141,0.19903423,0.152729,0.10389766,0.02390239,0.06907493,0.00016727687,0.049303006
0.024122389,0.085869566,0.06907308,0.06833852,0.00018685203,0.10224307,0.00018685203,0.04279055,0.20842108,0.15512075,0.10181507,0.02447827,0.06876593,0.00018685203,0.04840122
0.0322806,0.08496172,0.065902255,0.06394452,0.00018874962,0.114760876,0.00018874962,0.0455764,0.19532995,0.12557794,0.1041593,0.02456562,0.08791383,0.00018874962,0.054460794
0.02844304,0.07166771,0.060293317,0.07388977,0.00014809766,0.11803019,0.00014809766,0.043981228,0.17959866,0.15723072,0.10817975,0.021455811,0.079322904,0.00014809766,0.05746262
0.019662898,0.086098835,0.08731283,0.07524073,0.00021175816,0.100491665,0.00021175816,0.045945834,0.21280566,0.11896419,0.10093383,0.02650252,0.07981197,0.00021175816,0.045593858
0.019721288,0.08308213,0.07761991,0.069503926,0.0001268717,0.109367974,0.0001268717,0.051261768,0.20452386,0.12411901,0.12117706,0.020342708,0.06379796,0.0001268717,0.055101793
0.01923105,0.08558011,0.09372609,0.06403656,0.00016960134,0.11518798,0.00016960134,0.050020218,0.20216654,0.11180311,0.121582,0.020794224,0.061774492,0.00016960134,0.053588837
0.025209378,0.06821325,0.06764606,0.06499367,0.00017160148,0.11230927,0.00017160148,0.057057705,0.21234497,0.14876546,0.10737332,0.020932475,0.06586828,0.00017160148,0.048771325
0.023405861,0.082406156,0.07224656,0.05538723,0.00019478153,0.10191764,0.00019478153,0.043562513,0.23496847,0.121934354,0.10797641,0.026292253,0.06498588,0.00019478153,0.06433227
0.02445986,0.08387151,0.06243861,0.078512765,0.00015829754,0.11779527,0.00015829754,0.055582467,0.16848671,0.15066724,0.11112222,0.01840434,0.07560576,0.00015829754,0.052578337
0.022627022,0.073530145,0.07313614,0.057388622,0.00015242804,0.116911516,0.00015242804,0.051248387,0.22909245,0.124221444,0.111741185,0.01765894,0.074845195,0.00015242804,0.04714171
0.02246103,0.06968703,0.07242919,0.058628388,0.00014835785,0.1143718,0.00014835785,0.049813606,0.24086212,0.12385964,0.110467136,0.016424352,0.0744069,0.00014835785,0.0461437
0.022622481,0.08771252,0.07738034,0.07537607,0.000188264,0.10074804,0.000188264,0.043931786,0.18919708,0.14278618,0.10528757,0.023507828,0.06619974,0.000188264,0.06468561
0.02449991,0.08649971,0.076004736,0.06884966,0.00013044654,0.11391161,0.00013044654,0.04811801,0.19719723,0.117318496,0.113459386,0.02036227,0.07205589,0.00013044654,0.061331727
0.02090145,0.0882962,0.06886667,0.0701513,0.00026923695,0.11218403,0.00026923695,0.051073544,0.2041579,0.1408847,0.07826468,0.027104354,0.08084193,0.00026923695,0.05646546
0.02460572,0.088172905,0.08888999,0.06583917,0.00012892761,0.12378962,0.00012892761,0.05506293,0.19678833,0.123809166,0.08515683,0.022946335,0.0757598,0.00012892761,0.048792437
0.01937678,0.073068164,0.054431655,0.07519552,0.0001998027,0.10187863,0.0001998027,0.050476793,0.22105671,0.13087364,0.12585123,0.02070418,0.06130637,0.0001998027,0.065180995
0.02839331,0.09852688,0.07458011,0.060303517,0.00015455749,0.12436022,0.00015455749,0.061197147,0.18479462,0.1404566,0.08733717,0.021048607,0.0730142,0.00015455749,0.045523874
0.018018102,0.06953188,0.06444549,0.07858975,0.00023280852,0.09607301,0.00023280852,0.039259817,0.22557724,0.12823202,0.12967402,0.019873183,0.067133434,0.00023280852,0.06289369
0.027787209,0.083003685,0.07143828,0.061686587,0.00020635033,0.13974394,0.00020635033,0.06155577,0.17675793,0.12222251,0.094062634,0.021906616,0.077422254,0.00020635033,0.06179351
0.019086711,0.078011334,0.055102404,0.06658067,0.00021559256,0.10550561,0.00021559256,0.04456645,0.23163581,0.14127122,0.11002093,0.019424362,0.07681235,0.00021559256,0.05133535
0.02068591,0.07339389,0.0581981,0.08623794,0.0002149988,0.10306501,0.0002149988,0.04273542,0.23615056,0.1426866,0.10935534,0.017330075,0.06372183,0.0002149988,0.045794353
0.025024543,0.089861654,0.075776614,0.06193199,0.0001207432,0.11709537,0.0001207432,0.05464038,0.18651451,0.13327248,0.09558937,0.026661914,0.07303921,0.0001207432,0.060229782
0.021494593,0.07849959,0.060775768,0.075099245,0.0003232622,0.10863877,0.0003232622,0.047281895,0.22320475,0.13387457,0.11626308,0.01997014,0.06645866,0.0003232622,0.04746918
0.024666626,0.08115672,0.08436449,0.07148988,0.00013796642,0.10751038,0.00013796642,0.057180326,0.18032481,0.12211734,0.10636558,0.025727956,0.07484881,0.00013796642,0.063833214
0.021682095,0.08651639,0.067254245,0.06256131,0.00018449454,0.107677795,0.00018449454,0.04604047,0.22697777,0.139135,0.10882044,0.019140344,0.0660615,0.00018449454,0.047579095
0.02659834,0.07348907,0.07006754,0.06677328,0.00014759682,0.1289881,0.00014759682,0.050385877,0.20710842,0.11664396,0.11366022,0.022137418,0.06984708,0.00014759682,0.05385787
0.022144731,0.083223596,0.07748803,0.06805478,0.00022520262,0.10193646,0.00022520262,0.053928256,0.19744961,0.13060625,0.11548464,0.020077227,0.06408201,0.00022520262,0.06484883
0.020462262,0.08726764,0.069755584,0.06844129,0.00017367676,0.10360264,0.00017367676,0.042993717,0.23232593,0.13421528,0.096036114,0.027602417,0.06516803,0.00017367676,0.051608123
0.021344688,0.09134602,0.06720761,0.0634465,0.00014502261,0.105393216,0.00014502261,0.0445672,0.23856531,0.12338526,0.108437605,0.024881538,0.058539964,0.00014502261,0.05244999
0.02117335,0.0869241,0.067286834,0.06139287,0.00019421086,0.10036886,0.00019421086,0.043686695,0.24153908,0.13106845,0.10806559,0.027714252,0.05923327,0.00019421086,0.050964076
0.021510769,0.07239709,0.07157195,0.07110938,0.00015840206,0.119078465,0.00015840206,0.045649495,0.19731554,0.15016887,0.10423384,0.0232319,0.07367372,0.00015840206,0.04958375
0.022598919,0.07542752,0.07001743,0.06639985,0.00016999629,0.10978154,0.00016999629,0.05304968,0.22436951,0.14258277,0.08494944,0.021626696,0.054999776,0.00016999629,0.073686935
0.02117247,0.071963996,0.06350085,0.0618737,0.00016176944,0.11322487,0.00016176944,0.053892937,0.21605532,0.14985174,0.11670303,0.019453943,0.06839314,0.00016176944,0.04342876
0.021431103,0.08635478,0.08217456,0.06919587,0.00019711757,0.117732234,0.00019711757,0.047938205,0.200736,0.12122291,0.09837259,0.024234505,0.07443849,0.00019711757,0.055577416
0.026426928,0.09977704,0.059854895,0.077444784,0.00014815538,0.10411612,0.00014815538,0.05269716,0.22142449,0.117092334,0.09787101,0.023510257,0.068158284,0.00014815538,0.051182207
0.021491095,0.084547415,0.08261571,0.060659897,0.0002083579,0.10710982,0.0002083579,0.046283584,0.19090965,0.12753627,0.12440995,0.023174876,0.078215554,0.0002083579,0.052421182
0.022798993,0.08020273,0.081964664,0.06631744,0.00019077546,0.10554594,0.00019077546,0.047834747,0.2031022,0.11973839,0.11332583,0.020732349,0.082243524,0.00019077546,0.05562088
0.021101091,0.08578278,0.0691099,0.06459206,0.00019137449,0.11693485,0.00019137449,0.04351296,0.1872514,0.13051915,0.12365565,0.019053167,0.08354389,0.00019137449,0.054369017
0.021354854,0.088784546,0.06175437,0.0819754,0.0002527702,0.102738895,0.0002527702,0.05221575,0.18770126,0.1418902,0.09912625,0.022263575,0.074996226,0.0002527702,0.06444033
0.023206769,0.08774036,0.06661984,0.06098476,0.00013085108,0.10256979,0.00013085108,0.046943326,0.2105108,0.13732556,0.12402915,0.022171538,0.07180422,0.00013085108,0.0457014
0.020995561,0.080639236,0.06608042,0.07372683,0.00021675795,0.105611295,0.00021675795,0.051988333,0.18103138,0.14024761,0.118771516,0.017947817,0.07702917,0.00021675795,0.06528051
0.02748816,0.07628891,0.07803715,0.05991089,0.0002213364,0.11692794,0.0002213364,0.048886847,0.23405196,0.14273436,0.085968845,0.025663033,0.05919791,0.0002213364,0.044179935
0.023946553,0.082340024,0.063418,0.07507843,0.00012312953,0.10389974,0.00012312953,0.058499217,0.18338685,0.11518509,0.12024461,0.017734144,0.07919178,0.00012312953,0.07670609
0.02608595,0.08135521,0.0649099,0.0665308,0.00014764589,0.10968799,0.00014764589,0.047308955,0.20879483,0.11835761,0.10640001,0.020070879,0.06584869,0.00014764589,0.08420617
0.028562069,0.08275809,0.06357928,0.064129956,0.00013245293,0.13091005,0.00013245293,0.04940167,0.20209666,0.109921776,0.11067468,0.016490122,0.07560916,0.00013245293,0.065469176
0.019869737,0.074474216,0.07308247,0.081408285,0.00015573102,0.10943989,0.00015573102,0.052882228,0.2200609,0.12642157,0.09222609,0.020855185,0.07673567,0.00015573102,0.0520766
0.023127642,0.09307423,0.07239963,0.065558866,0.00015918633,0.11058547,0.00015918633,0.058180626,0.21399756,0.12591645,0.092512265,0.0218071,0.06607831,0.00015918633,0.05628429
0.022424284,0.08750074,0.07973175,0.062109977,0.0001556325,0.10758811,0.0001556325,0.04861951,0.19963157,0.13061301,0.11111522,0.025568921,0.07142724,0.0001556325,0.053202745
0.021038633,0.07647506,0.06884901,0.07880029,0.00017371713,0.12641436,0.00017371713,0.05682164,0.20412083,0.13766827,0.08287662,0.021326516,0.069025725,0.00017371713,0.056061897
0.021450633,0.08474441,0.07321544,0.07993864,0.00025318042,0.11455818,0.00025318042,0.051360607,0.17268355,0.13127658,0.11705905,0.025295546,0.0662837,0.00025318042,0.061374053
0.023216873,0.088160224,0.091871575,0.07617647,0.00013471968,0.10583888,0.00013471968,0.050827485,0.18979663,0.12709711,0.101965696,0.024971996,0.067259386,0.00013471968,0.05241347
0.023051776,0.08126496,0.09117715,0.08631355,0.00019621056,0.10468003,0.00019621056,0.05180957,0.18954444,0.12716001,0.10191396,0.023309693,0.0682385,0.00019621056,0.050947715
0.02536225,0.09357218,0.054807335,0.06363659,0.00020222159,0.10358917,0.00020222159,0.052730486,0.22001736,0.13126992,0.11574951,0.024390398,0.059926778,0.00020222159,0.054341342
0.02003367,0.08657449,0.060270067,0.06571321,0.00019097433,0.11730692,0.00019097433,0.049160644,0.19778742,0.13047068,0.121274166,0.021115895,0.07508743,0.00019097433,0.05463248
0.024047952,0.07211103,0.07444985,0.06690333,0.00014400018,0.10755575,0.00014400018,0.051724445,0.20850457,0.12996536,0.10157126,0.027020762,0.07494474,0.00014400018,0.060768947
0.022986865,0.07120947,0.07337934,0.07744223,0.00014424614,0.10202661,0.00014424614,0.04916749,0.1925581,0.12779544,0.116806366,0.027535489,0.07906026,0.00014424614,0.059599523
0.020833833,0.05950445,0.07242019,0.08041338,0.000108166685,0.10535375,0.000108166685,0.049502905,0.20729126,0.11566683,0.12064895,0.027344221,0.0752133,0.000108166685,0.06548244
0.020697875,0.06288112,0.075095,0.08126341,0.00010999906,0.10280198,0.00010999906,0.050839197,0.21189763,0.11327503,0.11261722,0.026700273,0.07806873,0.00010999906,0.06353257
0.026552167,0.057709645,0.08051666,0.0751479,0.00015982988,0.107661165,0.00015982988,0.04424838,0.19924681,0.111058705,0.12943237,0.023438009,0.079998225,0.00015982988,0.06451051
0.021936098,0.07684664,0.063628055,0.07531604,0.00014513923,0.12395198,0.00014513923,0.049962424,0.20548841,0.12850426,0.10200889,0.027834749,0.075060435,0.00014513923,0.049026527
0.026316423,0.08972378,0.06893834,0.07380268,0.00024730395,0.10895043,0.00024730395,0.054536283,0.19435446,0.13507733,0.10630058,0.01573474,0.06462716,0.00024730395,0.060895897
0.023878234,0.08414346,0.06661516,0.06889392,0.00014109048,0.1143274,0.00014109048,0.04651891,0.22198598,0.11426553,0.095752485,0.034566198,0.07910487,0.00014109048,0.049524587
0.020341486,0.07946214,0.073691614,0.055638958,0.00012027841,0.10033839,0.00012027841,0.045962684,0.24399042,0.12344094,0.11245164,0.026239686,0.0702985,0.00012027841,0.047782775
0.02382305,0.08158546,0.08663201,0.05571271,0.00016465156,0.10458921,0.00016465156,0.048691113,0.24948117,0.110000275,0.097139254,0.0259872,0.06836322,0.00016465156,0.04750139
0.02142033,0.093619935,0.071049236,0.0656404,0.0002013908,0.087583445,0.0002013908,0.054454613,0.1826917,0.16901053,0.10310215,0.02603407,0.068235256,0.0002013908,0.056554113
0.022724323,0.08530479,0.06853497,0.07494529,0.00024109115,0.11382208,0.00024109115,0.05564802,0.22895588,0.11107822,0.09875552,0.01910153,0.064326584,0.00024109115,0.056079492
0.025272299,0.08782563,0.06133121,0.07416765,0.00029937417,0.12267912,0.00029937417,0.05400031,0.19844708,0.12661263,0.09808146,0.021188943,0.0712816,0.00029937417,0.05821394
0.02584794,0.092911564,0.059744354,0.0835407,0.00017446805,0.12596457,0.00017446805,0.0522645,0.17808074,0.117170095,0.09841259,0.023546467,0.08988135,0.00017446805,0.05211177
0.021782972,0.079984,0.07690878,0.055917792,0.00015634371,0.10343195,0.00015634371,0.052882038,0.22321783,0.137147,0.099388406,0.020702,0.077999346,0.00015634371,0.050168846
0.024601469,0.087006755,0.06746049,0.06895719,0.00015128967,0.12200911,0.00015128967,0.055648897,0.17367741,0.12307312,0.11911377,0.02562648,0.06562979,0.00015128967,0.06674168
0.029519264,0.088605784,0.06981383,0.06929659,0.00018157574,0.11300048,0.00018157574,0.05392331,0.21415785,0.1237081,0.08434521,0.022772245,0.072076775,0.00018157574,0.05823583
0.018700913,0.077179745,0.063615315,0.06874684,0.00019494494,0.108227246,0.00019494494,0.044910323,0.19583136,0.1437576,0.13527468,0.024975223,0.063391164,0.00019494494,0.05480479
0.032321483,0.08495,0.075904034,0.08124732,0.00020065263,0.09359489,0.00020065263,0.060613196,0.22196151,0.1013833,0.09162996,0.028571805,0.06999815,0.00020065263,0.057222422
0.025458986,0.08353587,0.068342574,0.06153388,9.478799e-05,0.1173177,9.478799e-05,0.04107316,0.19555886,0.14360146,0.12429685,0.01976186,0.064340584,9.478799e-05,0.054893844
0.02511569,0.070467435,0.07115132,0.075503744,0.00023251165,0.10944886,0.00023251165,0.058775153,0.20194466,0.12843606,0.099703945,0.026622891,0.07152744,0.00023251165,0.06060532
0.02253035,0.10691491,0.06735366,0.06429683,0.00015222747,0.10113307,0.00015222747,0.047303192,0.19745824,0.1424505,0.11097192,0.02457221,0.06579887,0.00015222747,0.04875957
0.030395292,0.07267566,0.07144185,0.072967604,0.00020908541,0.11604935,0.00020908541,0.05623032,0.18953598,0.12779845,0.10323041,0.018497981,0.08391707,0.00020908541,0.056632783
0.025241077,0.06711116,0.06377959,0.074259646,0.00018480848,0.10424829,0.00018480848,0.049697336,0.22398329,0.13852133,0.107806,0.02097971,0.07268627,0.00018480848,0.051131867
0.022882147,0.09423341,0.07368145,0.060752884,0.00016448344,0.11527569,0.00016448344,0.047626,0.19550216,0.13578543,0.100827895,0.026305972,0.0741844,0.00016448344,0.052449066
0.02052169,0.0832374,0.06992832,0.084694944,0.0001677564,0.09373806,0.0001677564,0.051195487,0.21538852,0.12385913,0.113507524,0.019658815,0.06866417,0.0001677564,0.05510266
0.021744486,0.08393399,0.07170427,0.07295191,0.00012943377,0.10057064,0.00012943377,0.052468363,0.21072961,0.12798674,0.108414344,0.020479644,0.06705734,0.00012943377,0.06157036
0.0230179,0.07030228,0.057796095,0.06378807,0.00018700921,0.13722344,0.00018700921,0.053097032,0.18412486,0.13120374,0.11798306,0.019487113,0.08419411,0.00018700921,0.057221334
0.022795197,0.079630084,0.06442572,0.0659175,0.00015831404,0.103021756,0.00015831404,0.049003948,0.18234462,0.17788872,0.10349896,0.019529343,0.08315091,0.00015831404,0.04831835
0.020925472,0.07433601,0.06675493,0.06634693,0.0001353309,0.11323786,0.0001353309,0.0479381,0.22276336,0.14848793,0.096709706,0.0227227,0.06602539,0.0001353309,0.05334563
0.025282068,0.08829736,0.06027494,0.05972904,0.00015783292,0.110149324,0.00015783292,0.04293312,0.21467637,0.13739292,0.10876095,0.019704202,0.076461054,0.00015783292,0.055865224
0.025767066,0.07016927,0.073046975,0.06425975,0.00017776297,0.1138848,0.00017776297,0.05377642,0.17358315,0.13370153,0.12781043,0.019705117,0.0752985,0.00017776297,0.068463735
0.025544116,0.08022671,0.072946385,0.061717175,0.0001876951,0.13138165,0.0001876951,0.047122765,0.20147097,0.1363315,0.094730474,0.025361707,0.06916436,0.0001876951,0.05343909
0.018946704,0.070997104,0.07147909,0.058938436,0.000139693,0.123805165,0.000139693,0.049018547,0.23451057,0.13087119,0.08797192,0.019601075,0.073643215,0.000139693,0.05979798
0.01855069,0.08371697,0.07656571,0.07238152,0.00013561788,0.12493931,0.00013561788,0.04421146,0.20577,0.12685183,0.08814298,0.019094065,0.07393802,0.00013561788,0.06543059
0.025724355,0.07667291,0.06544303,0.060616,0.00015591555,0.10791427,0.00015591555,0.062226735,0.21341065,0.14522624,0.107536085,0.018048236,0.06182189,0.00015591555,0.054891862
0.023061216,0.070836395,0.070802554,0.07991395,0.00023180993,0.118010476,0.00023180993,0.041526183,0.19192742,0.122788824,0.10751792,0.028349884,0.084550366,0.00023180993,0.0600193
0.024541652,0.106439464,0.066946775,0.06413515,0.00015153989,0.11777575,0.00015153989,0.06094932,0.18825437,0.13403474,0.09819934,0.01594254,0.060853638,0.00015153989,0.061472714
0.02317999,0.07803587,0.06258278,0.06951893,0.00013325842,0.10552825,0.00013325842,0.06187052,0.21232286,0.13874651,0.11362301,0.019296411,0.05947594,0.00013325842,0.055419143
0.020742578,0.09448185,0.06403425,0.08292537,0.00015542879,0.102827884,0.00015542879,0.05705849,0.19123104,0.13912454,0.106002145,0.019285893,0.062290065,0.00015542879,0.05952964
0.02455635,0.07925169,0.07962785,0.07880719,0.0002845664,0.10514316,0.0002845664,0.052239433,0.1922334,0.13609363,0.1047538,0.01971802,0.07359325,0.0002845664,0.05312846
0.025053458,0.06789032,0.08345856,0.066663355,0.0001519688,0.110897765,0.0001519688,0.049401008,0.18734412,0.12978092,0.13015756,0.021183861,0.07230397,0.0001519688,0.05540923
0.021082632,0.09056929,0.059013683,0.06837108,0.00014486004,0.102655806,0.00014486004,0.05140322,0.24499562,0.1368354,0.0811056,0.02180814,0.064871974,0.00014486004,0.05685301
0.023148293,0.07034802,0.08824496,0.069283284,0.00013991605,0.10844356,0.00013991605,0.049339503,0.18351361,0.122142315,0.13314751,0.021122327,0.07573021,0.00013991605,0.05511664
0.028243486,0.07294375,0.075692244,0.07261147,0.00016249235,0.12065904,0.00016249235,0.04709778,0.19133455,0.12669809,0.112151116,0.02696848,0.07428353,0.00016249235,0.05082901
0.020099606,0.0872258,0.066559345,0.06985108,9.7252436e-05,0.112295665,9.7252436e-05,0.060314864,0.21431229,0.13247316,0.10168364,0.019339496,0.06425095,9.7252436e-05,0.05130232
0.026514206,0.08472583,0.060316294,0.06868974,0.00019888984,0.13346714,0.00019888984,0.054237954,0.18978368,0.14068085,0.09049036,0.021274237,0.06509164,0.00019888984,0.06413135
0.022892267,0.0754638,0.07343395,0.074570574,0.00017750495,0.10924635,0.00017750495,0.052489754,0.19222552,0.1271429,0.12149093,0.019723395,0.0736568,0.00017750495,0.05713114
0.025059192,0.07035324,0.072321884,0.08272167,0.0002095869,0.107364595,0.0002095869,0.047343433,0.1788446,0.13592777,0.12630688,0.02838731,0.063134976,0.0002095869,0.061605625
0.02640858,0.07067584,0.07741968,0.08015818,0.00016524,0.10632604,0.00016524,0.048164535,0.19686626,0.119275466,0.11836341,0.024508236,0.071263894,0.00016524,0.060074165
0.03029105,0.085884,0.069124326,0.0699822,0.00014782746,0.10532345,0.00014782746,0.04959317,0.20097671,0.11652338,0.11326878,0.022718098,0.07867079,0.00014782746,0.057200648
0.02150994,0.085162,0.0665766,0.07079026,0.00016849481,0.10580052,0.00016849481,0.05198883,0.2357596,0.11964636,0.10447749,0.022117846,0.059545692,0.00016849481,0.056119423
