date,Alternativet,Dansk_Folkeparti,Det_Konservative_Folkeparti,Enhedslisten,Klaus_Riskær_Pedersen,Kristendemokraterne,Liberal_Alliance,Nye_Borgerlige,Radikale_Venstre,Socialdemokratiet,Socialistisk_Folkeparti,Stram_Kurs,Veganerpartiet,Venstre,other
2019-08-14,2.489054959999646,9.315514116911816,7.458143799844043,7.382339532573366,0.13256131101442561,1.4519123494929216,2.1820997118021235,2.9779780182515934,8.607598667423838,25.90145370008344,7.912646880055243,1.4767031495006682,-0.09423707027241349,22.593197504172544,0.08570163048423851
2019-08-15,2.4781035719597293,9.303975917661106,7.4835457852970215,7.390514866625975,0.12696822365096636,1.4616456114017722,2.1875617642117233,2.970641792027093,8.627510282761332,25.924191285124042,7.9023951545180875,1.4789210244846802,-0.13752740235889932,22.570105880351925,0.10354364315482911
2019-08-16,2.478079256294415,9.322361586448373,7.473332977623479,7.396949548694043,0.13013540196057732,1.4648668012182344,2.1633150016701426,2.9681436986489684,8.633103352397214,25.942036897583968,7.9062578839712305,1.4550731236454575,-0.11484518102985675,22.543438610952226,0.10595897323324223
2019-08-17,2.4796874155305555,9.315680621108768,7.44556465603165,7.400607899137449,0.11490484173268868,1.4673702243328777,2.141448579225081,2.955250820797809,8.64608495349722,25.980246888762625,7.913531259038478,1.4578991997926047,-0.10216875032952231,22.528290222465813,0.09555963754160103
2019-08-18,2.507788332848355,9.339296048864334,7.4340152384572775,7.386279054279791,0.11010010302244538,1.450466382627614,2.149198256136574,2.9448286212567494,8.647430730459085,26.007870692856976,7.90833251143001,1.448497973811656,-0.09171545044275874,22.524119299618796,0.10135664637994665
2019-08-19,2.479751071523952,9.358880848501869,7.444619549681646,7.409642275026781,0.10722561347630404,1.454211595893149,2.1576090413908973,2.925284006569738,8.66358862391748,26.04113106526377,7.881100016719414,1.454869335395842,-0.10265715355080601,22.499103579184574,0.11227446349777537
2019-08-20,2.4794554571592418,9.341558160478865,7.447327182807933,7.387278869576604,0.10853490736104561,1.448596899592384,2.145164579709132,2.9129642114233887,8.672719629619206,26.09556864482316,7.893433359568048,1.4554987290329524,-0.08715361655502875,22.474649401305573,0.12299005053886589
2019-08-21,2.487013039270072,9.331184521848085,7.461372057629039,7.402467102169233,0.1300318120571403,1.4348821385505988,2.1556393051977416,2.913709684661831,8.684218360257592,26.117633536288153,7.887829098103392,1.4542894717557098,-0.09306234077242592,22.476373948886756,0.1394524972413703
2019-08-22,2.4624266530311045,9.349846949130415,7.471550970454216,7.398269190146038,0.1461654981325215,1.414685037060589,2.1637700595319997,2.893478904667268,8.712095005783844,26.124746288417764,7.883530883692451,1.4235520936004995,-0.0926615712994105,22.411264070876687,0.1668185724503462
2019-08-23,2.4725215415800323,9.380847009486262,7.473265605525628,7.428468946922826,0.1575329047619168,1.4054393756247117,2.1773514730208934,2.9060081196730154,8.697242310449047,26.131657234769282,7.889017433899689,1.4218732531568319,-0.07832432870881163,22.38317776274714,0.18927537602197006
2019-08-24,2.490327262228534,9.382520967550104,7.481703551150207,7.414723354581741,0.16384849230731433,1.4149691924639771,2.2052683339186574,2.893505348004085,8.702571974043773,26.13233738458017,7.882887496923555,1.4327574953961675,-0.06156325335601963,22.34242667042065,0.17982882759947272
2019-08-25,2.489090832395543,9.371420566836992,7.472877744064455,7.388642887046951,0.16867512919959451,1.4175340071396898,2.2046943012373657,2.9120150718777063,8.705411806498232,26.137191618517168,7.877466189751583,1.4244578968227837,-0.04881379882795471,22.314381857206623,0.18119963065495726
2019-08-26,2.465018067667858,9.39127056940333,7.4481450837895435,7.3824082030983025,0.180231820762222,1.4228244726208192,2.2223656101254927,2.938654849832356,8.683412599437457,26.147424109901962,7.873543121385466,1.4202713071886146,-0.03879928628371616,22.322262712456176,0.16720761241615803
2019-08-27,2.4555089153136676,9.369653169292505,7.435857068573958,7.357986812050207,0.19545053944530708,1.4191765755781136,2.211492098447473,2.9171939372270175,8.64503522674766,26.145827418225654,7.879828740858403,1.4076290099575781,-0.04073853044423387,22.29896224512756,0.1801215724159293
2019-08-28,2.4736695179506016,9.387652458415785,7.450333299480744,7.346865009220088,0.2053568158155956,1.4134991711122638,2.24489738852819,2.921591508926756,8.623349667994171,26.16048869994035,7.882693820349874,1.4235083983476184,-0.03275951380448249,22.30669249420741,0.18753090336664513
